site,year,albedo,genotype,plot_unique,plantID,density,block,plot,x,y,emergence,first_flower,v_phen,last_phen_status,note_standard_phen,live_harvest,v_harvest,tillers,veg_mass,inflor_mass,seed_count_total,note_standard_harvest,seed_count,survived_to_flower,possible_neighbors,neighbors,prop_survived,new_neighbors,clim_dist,PC1,vwc_avg,temp_surv,temp_fecun
SS,2022,white,95,SS_7_1,SS2022_2467,hi,7,1,1,7,Y,152,FG,Y,herbivory,Y,FP,1,0.05,0.005,2,seed_drop,2,Y,51,34,0.5578947368421052,61.33684210526316,-0.11632299954753877,2.0678643150473346,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,39,SS_4_2,SS2022_1328,hi,4,2,1,3,Y,165,FG,Y,NA,Y,FP,2,0.09,0.04,16,seed_drop,16,Y,46,41,0.8775510204081632,88.38775510204081,-4.470453908943476,-2.2862665943486027,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,32,SS_5_3,SS2022_1811,hi,5,3,4,2,Y,151,FG,Y,herbivory,Y,FP,2,0.02,0.05,16,seed_drop,16,Y,60,51,0.875,86,-5.18681342416085,-3.002626109565977,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,32,SS_6_3,SS2022_2238,hi,6,3,10,2,Y,152,FG,Y,herbivory,Y,FG_FP,3,0.26,0.44,169,NA,169,Y,41,24,0.6565656565656566,62.73737373737374,-5.18681342416085,-3.002626109565977,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,32,SS_1_4,SS2022_373,lo,1,4,5,1,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA,0,N,3,2,0.6262626262626263,2.6262626262626263,-5.18681342416085,-3.002626109565977,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,95,SS_3_2,SS2022_903,lo,3,2,14,4,Y,165,FG,Y,NA,Y,FG_FP,3,0.1,0.22,100,NA,100,Y,4,4,0.66,4,-0.11632299954753877,2.0678643150473346,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,87,SS_8_1,SS2022_2857,hi,8,1,1,1,Y,153,FG,Y,herbivory,Y,FG_FP,2,0.09,0.03,9,seed_drop,9,Y,35,29,0.8383838383838383,83.4949494949495,-2.5699352397620228,-0.3857479251671492,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,39,SS_7_1,SS2022_2411,hi,7,1,6,6,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA,0,N,94,53,0.5578947368421052,56.34736842105263,-4.470453908943476,-2.2862665943486027,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,59,SS_6_1,SS2022_2078,lo,6,1,11,2,Y,166,FG,Y,herbivory,Y,FG_FP,3,0.45,0.67,258,NA,258,Y,3,3,0.8631578947368421,3.863157894736842,0.11208260985137342,2.296269924446247,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,59,SS_4_1,SS2022_1287,lo,4,1,13,2,Y,192,FG,Y,resurrection,Y,FG,4,0.15,0.24,150,NA,150,Y,4,3,0.7040816326530612,3,0.11208260985137342,2.296269924446247,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,59,SS_8_4,SS2022_3108,lo,8,4,12,2,Y,166,FG,Y,frost_heave,Y,FG_FP,9,0.87,1.9,731,NA,731,Y,4,4,0.7373737373737373,4,0.11208260985137342,2.296269924446247,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,59,SS_7_1,SS2022_2463,hi,7,1,4,1,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA,0,N,51,25,0.5578947368421052,52.33684210526316,0.11208260985137342,2.296269924446247,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,32,SS_5_4,SS2022_1929,lo,5,4,4,3,Y,151,FG,Y,frost_heave,Y,FP,12,0.72,1.9,792,NA,792,Y,4,3,0.7216494845360825,3,-5.18681342416085,-3.002626109565977,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,87,SS_2_1,SS2022_429,lo,2,1,4,3,Y,165,FG,Y,NA,Y,FP/FG,4,0.18,0.43,179,NA,179,Y,4,4,0.6666666666666666,4,-2.5699352397620228,-0.3857479251671492,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,51,SS_4_2,SS2022_1321,hi,4,2,1,2,Y,165,FG,Y,NA,Y,FP,2,0.1,0.06,14,seed_drop,14,Y,40,36,0.8775510204081632,88.65306122448979,1.2872760663400062,3.4714633809348796,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,59,SS_5_4,SS2022_1909,lo,5,4,3,1,Y,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA,0,N,3,1,0.7216494845360825,1.7216494845360826,0.11208260985137342,2.296269924446247,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,42,SS_3_2,SS2022_987,lo,3,2,2,5,Y,192,FP,Y,herbivory,Y,FP/FG,3,0.1,0.2,100,NA,100,Y,3,2,0.66,2.66,-5.897794447801216,-3.7136071332063425,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,42,SS_9_1,SS2022_3219,hi,9,1,8,9,Y,153,FG,Y,NA,Y,FG_FP,4,0.11,0.19,68,NA,68,Y,52,41,0.8571428571428571,82.14285714285714,-5.897794447801216,-3.7136071332063425,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,59,SS_4_2,SS2022_1306,hi,4,2,1,7,Y,165,FG,Y,herbivory,Y,FP/FG,3,0.21,0.32,123,seed_drop,123,Y,51,45,0.8775510204081632,88,0.11208260985137342,2.296269924446247,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,32,SS_4_1,SS2022_1244,lo,4,1,16,5,Y,151,FG,Y,NA,Y,FP,4,0.27,0.4,167,seed_drop,167,Y,3,2,0.7040816326530612,2.704081632653061,-5.18681342416085,-3.002626109565977,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,87,SS_4_2,SS2022_1384,hi,4,2,8,10,Y,165,FG,Y,NA,Y,FP,1,0.12,0.1,28,NA,28,Y,47,41,0.8775510204081632,87.51020408163265,-2.5699352397620228,-0.3857479251671492,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,32,SS_3_1,SS2022_869,hi,3,1,8,9,Y,165,FG,Y,herbivory,Y,FP,2,0.1,0.07,32,seed_drop,32,Y,53,41,0.8247422680412371,79.76288659793815,-5.18681342416085,-3.002626109565977,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,87,SS_3_1,SS2022_821,hi,3,1,6,10,Y,NA,V2,N,NA,N,NA,0,0,0,0,NA,0,N,56,46,0.8247422680412371,82.28865979381443,-2.5699352397620228,-0.3857479251671492,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,32,SS_1_2,SS2022_175,hi,1,2,3,5,N,NA,NA,N,NA,N,NA,0,0,0,0,NA,0,N,78,55,0.7040816326530612,70.48979591836735,-5.18681342416085,-3.002626109565977,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,32,SS_5_3,SS2022_1894,hi,5,3,5,8,Y,151,FG,Y,NA,Y,FP,1,0.03,0.03,14,NA,14,Y,75,67,0.875,88.875,-5.18681342416085,-3.002626109565977,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,42,SS_1_4,SS2022_383,lo,1,4,17,1,Y,165,FG,Y,NA,Y,FP,4,0.39,0.61,183,seed_drop,183,Y,3,2,0.6262626262626263,2.6262626262626263,-5.897794447801216,-3.7136071332063425,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,32,SS_10_4,SS2022_3923,hi,10,4,6,1,N,NA,NA,N,NA,N,NA,0,0,0,0,NA,0,N,56,51,0.8541666666666666,88.58333333333333,-5.18681342416085,-3.002626109565977,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,87,SS_1_2,SS2022_173,hi,1,2,3,3,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA,0,N,62,47,0.7040816326530612,73.75510204081633,-2.5699352397620228,-0.3857479251671492,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,32,SS_2_1,SS2022_403,lo,2,1,6,3,Y,151,FG,Y,NA,Y,FG_FP,5,0.26,1.24,388,NA,388,Y,4,2,0.6666666666666666,2,-5.18681342416085,-3.002626109565977,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,32,SS_5_4,SS2022_1981,lo,5,4,16,5,Y,151,FG,Y,frost_heave_herbivory,Y,FP,10,1.35,1.29,538,seed_drop,538,Y,3,2,0.7216494845360825,2.7216494845360826,-5.18681342416085,-3.002626109565977,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,32,SS_3_1,SS2022_881,hi,3,1,10,2,Y,151,FG,Y,NA,Y,FP,2,0.08,0.01,6,seed_drop,6,Y,40,29,0.8247422680412371,78.48453608247422,-5.18681342416085,-3.002626109565977,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,32,SS_7_2,SS2022_2558,lo,7,2,14,5,Y,152,FG,Y,frost_heave_herbivory,Y,FG_FP,5,0.37,0.53,221,NA,221,Y,3,3,0.673469387755102,3.673469387755102,-5.18681342416085,-3.002626109565977,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,32,SS_4_2,SS2022_1379,hi,4,2,7,2,Y,151,FG,Y,NA,Y,FG,1,0.01,0.02,12,NA,12,Y,61,51,0.8775510204081632,85.22448979591837,-5.18681342416085,-3.002626109565977,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,60,SS_8_4,SS2022_3135,lo,8,4,14,5,Y,193,FP,Y,frost_heave_herbivory,Y,FG_FP_BS,4,0.44,0.65,250,NA,250,Y,3,1,0.7373737373737373,1.7373737373737375,1.588644521658967,3.7728318362538404,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,42,SS_1_2,SS2022_161,hi,1,2,4,5,Y,151,FG,Y,NA,Y,FP,3,0.17,0.12,50,seed_drop,50,Y,88,60,0.7040816326530612,68.44897959183673,-5.897794447801216,-3.7136071332063425,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,32,SS_9_3,SS2022_3471,lo,9,3,8,1,Y,153,FG,Y,frost_heave_herbivory,Y,FP,7,0.22,0.47,181,seed_drop,181,Y,3,3,0.8484848484848485,3.8484848484848486,-5.18681342416085,-3.002626109565977,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,88,SS_8_4,SS2022_3191,lo,8,4,18,2,Y,166,FG,Y,frost_heave_herbivory,Y,FP,3,0.07,0.09,56,seed_drop,56,Y,4,3,0.7373737373737373,3,-4.078400073889065,-1.8942127592941913,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,88,SS_5_4,SS2022_1993,lo,5,4,11,2,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA,0,N,4,3,0.7216494845360825,3,-4.078400073889065,-1.8942127592941913,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,32,SS_8_4,SS2022_3158,lo,8,4,2,1,Y,153,FG,Y,frost_heave_herbivory,Y,FP,4,0.29,0.5,192,NA,192,Y,3,2,0.7373737373737373,2.7373737373737375,-5.18681342416085,-3.002626109565977,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,32,SS_6_1,SS2022_2011,lo,6,1,15,1,Y,152,FG,Y,herbivory,Y,FG_FP,5,0.34,0.46,192,seed_drop,192,Y,3,2,0.8631578947368421,2.863157894736842,-5.18681342416085,-3.002626109565977,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,95,SS_7_2,SS2022_2578,lo,7,2,11,4,Y,193,FP,Y,herbivory,Y,FP,3,0.1,0.12,103,smut,103,Y,4,3,0.673469387755102,3,-0.11632299954753877,2.0678643150473346,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,69,SS_9_1,SS2022_3291,hi,9,1,10,1,Y,166,FG,Y,frost_heave_herbivory,Y,FP,1,0.01,0.02,6,NA,6,Y,35,31,0.8571428571428571,86.71428571428571,-0.7769183062802418,1.4072690083146315,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,60,SS_2_4,SS2022_777,hi,2,4,8,7,Y,151,FG,Y,NA,Y,FP,1,0.05,0.04,12,seed_drop,12,Y,69,57,0.8144329896907216,82.24742268041237,1.588644521658967,3.7728318362538404,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,32,SS_3_2,SS2022_927,lo,3,2,13,1,Y,NA,V2,N,herbivory,N,NA,0,0,0,0,NA,0,N,3,2,0.66,2.66,-5.18681342416085,-3.002626109565977,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,32,SS_3_2,SS2022_964,lo,3,2,5,1,Y,165,FG,Y,frost_heave_herbivory,Y,FP/FG,6,0.41,1.12,560,NA,560,Y,3,3,0.66,3.66,-5.18681342416085,-3.002626109565977,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,32,SS_10_2,SS2022_3707,lo,10,2,7,5,Y,154,FG,Y,herbivory,Y,FP,10,0.66,1.42,645,seed_drop,645,Y,3,3,0.8645833333333334,3.8645833333333335,-5.18681342416085,-3.002626109565977,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,88,SS_4_1,SS2022_1221,lo,4,1,4,5,Y,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA,0,N,3,2,0.7040816326530612,2.704081632653061,-4.078400073889065,-1.8942127592941913,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,69,SS_5_4,SS2022_1930,lo,5,4,14,2,Y,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA,0,N,4,4,0.7216494845360825,4,-0.7769183062802418,1.4072690083146315,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,33,SS_8_1,SS2022_2874,hi,8,1,3,1,Y,153,FG,Y,herbivory,Y,FP,1,0.13,0.22,55,NA,55,Y,47,39,0.8383838383838383,83.43434343434343,-3.8373618889751215,-1.6531745743802484,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,60,SS_7_2,SS2022_2588,lo,7,2,18,3,Y,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA,0,N,4,4,0.673469387755102,4,1.588644521658967,3.7728318362538404,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,33,SS_1_4,SS2022_342,lo,1,4,7,1,Y,165,FG,Y,herbivory,Y,FP,5,0.5,0.55,440,seed_drop,440,Y,3,3,0.6262626262626263,3.6262626262626263,-3.8373618889751215,-1.6531745743802484,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,33,SS_7_1,SS2022_2488,hi,7,1,5,2,Y,NA,V0,N,frost_heave,N,NA,0,0,0,0,NA,0,N,67,33,0.5578947368421052,51.41052631578947,-3.8373618889751215,-1.6531745743802484,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,69,SS_4_2,SS2022_1308,hi,4,2,1,5,Y,165,FG,Y,NA,Y,FP,1,0.03,0.02,13,NA,13,Y,57,51,0.8775510204081632,88.73469387755102,-0.7769183062802418,1.4072690083146315,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,88,SS_8_4,SS2022_3193,lo,8,4,18,4,Y,166,FG,Y,frost_heave_herbivory,Y,FP,5,0.34,0.46,230,NA,230,Y,4,4,0.7373737373737373,4,-4.078400073889065,-1.8942127592941913,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,33,SS_4_2,SS2022_1304,hi,4,2,1,1,Y,151,FG,Y,herbivory,Y,FP,3,0.28,0.84,262,NA,262,Y,34,30,0.8775510204081632,87.91836734693877,-3.8373618889751215,-1.6531745743802484,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,33,SS_9_1,SS2022_3274,hi,9,1,1,10,Y,153,FG,N,herbivory,N,NA,0,0,0,0,NA,0,N,32,27,0.8571428571428571,85.28571428571428,-3.8373618889751215,-1.6531745743802484,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,42,SS_8_1,SS2022_2849,hi,8,1,9,8,Y,166,FG,Y,NA,Y,FP,1,0.05,0.04,12,seed_drop,12,Y,54,47,0.8383838383838383,85.56565656565655,-5.897794447801216,-3.7136071332063425,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,88,SS_1_2,SS2022_193,hi,1,2,7,9,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA,0,N,62,45,0.7040816326530612,71.75510204081633,-4.078400073889065,-1.8942127592941913,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,88,SS_9_3,SS2022_3478,lo,9,3,18,1,Y,153,FG,Y,frost_heave_herbivory,Y,FG_FP,6,0.46,0.73,281,NA,281,Y,3,2,0.8484848484848485,2.8484848484848486,-4.078400073889065,-1.8942127592941913,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,33,SS_3_1,SS2022_803,hi,3,1,6,6,Y,151,FG,Y,NA,Y,FG_FP,3,0.16,0.42,111,NA,111,Y,96,79,0.8247422680412371,82.29896907216495,-3.8373618889751215,-1.6531745743802484,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,60,SS_4_2,SS2022_1313,hi,4,2,10,8,Y,165,FG,Y,NA,Y,FG/FP,3,0.62,0.94,313,NA,313,Y,47,38,0.8775510204081632,84.51020408163265,1.588644521658967,3.7728318362538404,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,88,SS_8_1,SS2022_2840,hi,8,1,6,8,Y,166,FG,Y,herbivory,Y,FP,1,0.05,0.004,2,NA,2,Y,78,64,0.8383838383838383,82.44444444444444,-4.078400073889065,-1.8942127592941913,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,79,SS_5_3,SS2022_1817,hi,5,3,1,7,Y,192,FP,Y,NA,Y,FP,1,0.01,0.02,11,NA,11,Y,50,44,0.875,87.75,-5.00553600430127,-2.8213486897063964,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,60,SS_8_1,SS2022_2841,hi,8,1,10,9,Y,193,FP,Y,NA,Y,FP,1,0.06,0.11,40,NA,40,Y,40,34,0.8383838383838383,84.3030303030303,1.588644521658967,3.7728318362538404,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,60,SS_2_1,SS2022_448,lo,2,1,13,3,Y,194,FG,Y,herbivory,Y,FG_BS,7,0.62,0.52,162,NA,162,Y,4,1,0.6666666666666666,1,1.588644521658967,3.7728318362538404,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,88,SS_10_2,SS2022_3756,lo,10,2,20,5,Y,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA,0,N,2,2,0.8645833333333334,3.729166666666667,-4.078400073889065,-1.8942127592941913,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,79,SS_9_1,SS2022_3205,hi,9,1,7,9,Y,194,FP,Y,NA,Y,FP,1,0.04,0.11,46,NA,46,Y,58,46,0.8571428571428571,82,-5.00553600430127,-2.8213486897063964,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,52,SS_8_1,SS2022_2850,hi,8,1,9,9,Y,166,FG,Y,NA,Y,FP,1,0.01,0.01,4,seed_drop,4,Y,47,41,0.8383838383838383,85.43434343434343,-2.375994116250773,-0.19180680165589967,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,33,SS_1_2,SS2022_126,hi,1,2,9,9,Y,151,FG,Y,NA,Y,FP,1,0.07,0.09,33,seed_drop,33,Y,48,36,0.7040816326530612,72.61224489795919,-3.8373618889751215,-1.6531745743802484,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,69,SS_6_3,SS2022_2275,hi,6,3,4,2,Y,166,FG,Y,herbivory,Y,FG_FP,3,0.09,0.09,50,NA,50,Y,61,38,0.6565656565656566,63.60606060606061,-0.7769183062802418,1.4072690083146315,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,33,SS_3_2,SS2022_932,lo,3,2,6,3,Y,165,FG,Y,herbivory,Y,FP/FG,2,0.1,0.26,100,NA,100,Y,4,1,0.66,1,-3.8373618889751215,-1.6531745743802484,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,33,SS_10_4,SS2022_3973,hi,10,4,3,7,Y,154,FG,Y,herbivory,Y,FP,1,0.03,0.01,3,seed_drop,3,Y,68,59,0.8541666666666666,86.33333333333333,-3.8373618889751215,-1.6531745743802484,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,43,SS_9_3,SS2022_3461,lo,9,3,13,5,Y,NA,NA,N,frost_heave,N,NA,0,0,0,0,NA,0,N,3,3,0.8484848484848485,3.8484848484848486,-4.906267777507618,-2.7220804629127446,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,61,SS_8_1,SS2022_2844,hi,8,1,5,8,Y,NA,V2,N,NA,N,NA,0,0,0,0,NA,0,N,78,65,0.8383838383838383,83.44444444444444,-8.631353861559791,-6.447166546964918,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,33,SS_3_2,SS2022_926,lo,3,2,12,5,Y,165,FG,Y,herbivory,Y,FP,6,0.54,0.93,310,seed_drop,310,Y,3,3,0.66,3.66,-3.8373618889751215,-1.6531745743802484,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,33,SS_4_1,SS2022_1217,lo,4,1,8,4,Y,165,FG,Y,frost_heave_herbivory,Y,FP,3,0.07,0.05,23,seed_drop,23,Y,4,3,0.7040816326530612,3,-3.8373618889751215,-1.6531745743802484,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,33,SS_7_2,SS2022_2590,lo,7,2,18,5,Y,166,FG,Y,NA,Y,FP,5,0.2,0.31,103,seed_drop,103,Y,3,1,0.673469387755102,1.6734693877551021,-3.8373618889751215,-1.6531745743802484,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,33,SS_6_1,SS2022_2067,lo,6,1,20,5,Y,166,FG,Y,frost_heave_herbivory,Y,FP,4,0.3,0.36,150,NA,150,Y,2,2,0.8631578947368421,3.7263157894736842,-3.8373618889751215,-1.6531745743802484,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,79,SS_7_2,SS2022_2566,lo,7,2,16,3,Y,193,FP,Y,resurrection_frost_heave,Y,FP,1,0.01,0.02,8,NA,8,Y,4,2,0.673469387755102,2,-5.00553600430127,-2.8213486897063964,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,33,SS_7_2,SS2022_2559,lo,7,2,15,1,Y,166,FG,Y,frost_heave_herbivory,Y,FP,3,0.09,0.07,37,seed_drop,37,Y,3,3,0.673469387755102,3.673469387755102,-3.8373618889751215,-1.6531745743802484,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,61,SS_10_4,SS2022_3942,hi,10,4,7,10,Y,154,FG,Y,NA,Y,FP,1,0.02,0.03,13,NA,13,Y,52,40,0.8541666666666666,81,-8.631353861559791,-6.447166546964918,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,33,SS_2_1,SS2022_451,lo,2,1,14,1,Y,165,FG,Y,frost_heave_herbivory,Y,FP,5,0.45,0.72,225,seed_drop,225,Y,3,2,0.6666666666666666,2.6666666666666665,-3.8373618889751215,-1.6531745743802484,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,33,SS_10_2,SS2022_3765,lo,10,2,19,4,Y,166,FG,Y,frost_heave,Y,FP,4,0.54,0.56,246,seed_drop,246,Y,3,3,0.8645833333333334,3.8645833333333335,-3.8373618889751215,-1.6531745743802484,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,61,SS_1_2,SS2022_123,hi,1,2,9,6,Y,151,FG,Y,NA,Y,FP,1,0.03,0.03,16,NA,16,Y,67,51,0.7040816326530612,74.23469387755102,-8.631353861559791,-6.447166546964918,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,89,SS_2_1,SS2022_488,lo,2,1,18,1,Y,165,FG,Y,herbivory,Y,FG/FP,3,0.12,0.28,127,NA,127,Y,3,3,0.6666666666666666,3.6666666666666665,1.6313127840526982,3.8155000986475716,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,33,SS_5_3,SS2022_1833,hi,5,3,2,10,Y,151,FG,Y,NA,Y,FP,1,0.06,0.08,23,NA,23,Y,40,37,0.875,89.5,-3.8373618889751215,-1.6531745743802484,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,89,SS_6_3,SS2022_2289,hi,6,3,6,4,Y,166,FG,Y,NA,Y,FP,1,0.06,0.05,18,NA,18,Y,88,56,0.6565656565656566,63.878787878787875,1.6313127840526982,3.8155000986475716,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,8,SS_8_1,SS2022_2897,hi,8,1,2,2,Y,NA,V0,N,NA,N,NA,0,0,0,0,NA,0,N,48,42,0.8383838383838383,85.59595959595958,-0.6370601313230131,1.5471271832718603,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,43,SS_8_4,SS2022_3192,lo,8,4,18,3,Y,166,FG,Y,frost_heave,Y,FP,3,0.09,0.13,72,seed_drop,72,Y,4,3,0.7373737373737373,3,-4.906267777507618,-2.7220804629127446,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,33,SS_8_4,SS2022_3187,lo,8,4,17,3,Y,166,FG,Y,herbivory,Y,FP,1,0.06,0.04,24,physical_damage,24,Y,4,4,0.7373737373737373,4,-3.8373618889751215,-1.6531745743802484,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,33,SS_5_4,SS2022_1902,lo,5,4,6,5,Y,NA,V1,N,NA,N,NA,0,0,0,0,NA,0,N,3,2,0.7216494845360825,2.7216494845360826,-3.8373618889751215,-1.6531745743802484,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,89,SS_4_2,SS2022_1322,hi,4,2,10,2,Y,165,FG,Y,herbivory,Y,FP,1,0.03,0.03,15,NA,15,Y,40,32,0.8775510204081632,84.65306122448979,1.6313127840526982,3.8155000986475716,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,43,SS_1_2,SS2022_147,hi,1,2,6,2,Y,151,FG,Y,herbivory,Y,FP,2,0.15,0.1,34,seed_drop,34,Y,67,50,0.7040816326530612,73.23469387755102,-4.906267777507618,-2.7220804629127446,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,33,SS_7_1,SS2022_2489,hi,7,1,5,3,Y,152,FG,Y,NA,Y,FP,2,0.31,0.52,153,NA,153,Y,76,36,0.5578947368421052,49.38947368421053,-3.8373618889751215,-1.6531745743802484,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,34,SS_7_1,SS2022_2476,hi,7,1,8,4,Y,NA,NA,N,NA,N,NA,0,0,0,0,NA,0,N,67,31,0.5578947368421052,49.41052631578947,-4.667435776892601,-2.4832484622977273,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,46,SS_1_4,SS2022_330,lo,1,4,4,2,Y,NA,V2,N,frost_heave_herbivory,N,V1,0,0,0,0,NA,0,N,4,2,0.6262626262626263,2,-0.37918592293118025,1.8050013916636931,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,61,SS_5_4,SS2022_1950,lo,5,4,2,5,Y,165,FG,Y,frost_heave_herbivory,Y,FP,5,0.08,0.2,0,smut,0,Y,3,3,0.7216494845360825,3.7216494845360826,-8.631353861559791,-6.447166546964918,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,61,SS_9_1,SS2022_3294,hi,9,1,10,4,Y,NA,NA,N,herbivory,N,NA,0,0,0,0,NA,0,N,52,44,0.8571428571428571,85.14285714285714,-8.631353861559791,-6.447166546964918,0.1218297532,3.251441106293232,5.843806312662163
SS,2022,white,43,SS_2_4,SS2022_778,hi,2,4,8,8,Y,165,FG,Y,herbivory,Y,FP,2,0.05,0.06,19,NA,19,Y,61,52,0.8144329896907216,83.76288659793815,-4.906267777507618,-2.7220804629127446,0.1218297532,3.251441106293232,5.843806312662163
