"Date","Hour","Site","ambient","hourlyairTemp_C","DayNight","Black","White"
2022-09-26,"13","Cheyenne",25.19999981,25,"Day",24.59999991,20.19999981
2022-09-26,"13","SheepStation",30.4625,24.61111111,"Day",32.99166711,26.76249981
2022-09-26,"13","Wildcat",42.3875,23.75,"Day",30.25,26.225
2022-09-26,"14","Cheyenne",26.60000038,24.44444444,"Day",25.72499991,21.17500019
2022-09-26,"14","SheepStation",32.525,25.44444444,"Day",35.22500038,28.63750017
2022-09-26,"14","Wildcat",46.4,25.65,"Day",33.875,28.45
2022-09-26,"15","Cheyenne",26.45000076,23.88888889,"Day",25.4000001,21.1500001
2022-09-26,"15","SheepStation",33.45,25.55555556,"Day",36.23333359,29.52499986
2022-09-26,"15","Wildcat",47.6875,27.175,"Day",36.775,30.125
2022-09-26,"16","Cheyenne",25.80000019,23.33333333,"Day",24.875,20.80000019
2022-09-26,"16","SheepStation",33.2,25.16666667,"Day",35.69999949,29.19375014
2022-09-26,"16","Wildcat",45.9375,27.8,"Day",38.325,30.875
2022-09-26,"17","Cheyenne",24.84999943,21.94444444,"Day",24.44999981,20.45000029
2022-09-26,"17","SheepStation",31.95,23.72222222,"Day",34.09166654,27.89374972
2022-09-26,"17","Wildcat",41.2625,28.45,"Day",38.45,30.75
2022-09-26,"18","Cheyenne",23.04999924,18.33333333,"Night",23.19999981,19.60000038
2022-09-26,"18","SheepStation",29.0125,20.33333333,"Day",30.9333334,25.22500014
2022-09-26,"18","Wildcat",35.225,27.4,"Day",37.225,29.825
2022-09-26,"19","Cheyenne",20.65000057,16.11111111,"Night",21.5,18.30000019
2022-09-26,"19","SheepStation",22.95,18.05555556,"Night",25.92500019,20.90624988
2022-09-26,"19","Wildcat",28.8875,23.625,"Night",34.275,27.825
2022-09-26,"2","Cheyenne",12.69999981,6.666666667,"Night",14.54999995,12.34999991
2022-09-26,"2","SheepStation",11.3,10.55555556,"Night",12.79999995,10.48750007
2022-09-26,"2","Wildcat",16.8,17.95,"Night",20,18.4
2022-09-26,"20","Cheyenne",18.59999943,15,"Night",19.84999991,16.95000005
2022-09-26,"20","SheepStation",18.5375,15.05555556,"Night",21.70833333,17.46250021
2022-09-26,"20","Wildcat",24.9875,22.6,"Night",29.25,24.675
2022-09-26,"21","Cheyenne",17.099999905,11.66666667,"Night",18.5,15.82500005
2022-09-26,"21","SheepStation",16.6,14.22222222,"Night",19.29166619,15.65625
2022-09-26,"21","Wildcat",22.825,22.125,"Night",26.025,22.675
2022-09-26,"22","Cheyenne",16,11.66666667,"Night",17.42500067,14.92499995
2022-09-26,"22","SheepStation",15.2875,13.44444444,"Night",17.6583333,14.44375008
2022-09-26,"22","Wildcat",21.5,22.1,"Night",24.075,21.35
2022-09-26,"23","Cheyenne",15,11.11111111,"Night",16.55000019,14.25
2022-09-26,"23","SheepStation",14.125,12.44444444,"Night",16.29166659,13.33124983
2022-09-26,"23","Wildcat",20.6125,21.775,"Night",22.8,20.525
2022-09-26,"3","Cheyenne",12.10000038,7.222222222,"Night",13.95000005,11.82500005
2022-09-26,"3","SheepStation",10.7625,10.16666667,"Night",12.15000002,9.987499952
2022-09-26,"3","Wildcat",15.5625,16.15,"Night",18.625,17.15
2022-09-26,"4","Cheyenne",11.549999715,6.666666667,"Night",13.37500024,11.34999991
2022-09-26,"4","SheepStation",10.2625,9.666666667,"Night",11.5666666,9.53124994
2022-09-26,"4","Wildcat",14.7,16.275,"Night",17.5,16.175
2022-09-26,"5","Cheyenne",11.150000095,8.611111111,"Night",12.92499995,11.02499986
2022-09-26,"5","SheepStation",9.675,9.833333333,"Night",10.93333332,9.018749952
2022-09-26,"5","Wildcat",14.4125,15.425,"Night",16.65,15.45
2022-09-26,"6","Cheyenne",10.75,13.33333333,"Day",12.47499991,10.65000009
2022-09-26,"6","SheepStation",9.35,9.166666667,"Night",10.51666665,8.731250048
2022-09-26,"6","Wildcat",13.65,14.125,"Night",16.15,15
2022-09-26,"7","Cheyenne",10.950000285,18.33333333,"Day",12.54999995,10.75
2022-09-26,"7","SheepStation",9.125,10.88888889,"Day",10.22499998,8.550000071
2022-09-26,"7","Wildcat",13.3,15.275,"Day",15.4,14.35
2022-09-26,"8","Cheyenne",12.05000019,20.55555556,"Day",13.49999976,11.47499991
2022-09-26,"8","SheepStation",9.4625,15.72222222,"Day",10.98333327,9.237499952
2022-09-26,"8","Wildcat",13.65,15.225,"Day",15,14
2022-09-26,"9","Cheyenne",14.450000285,21.11111111,"Day",15.47499991,12.94999981
2022-09-26,"9","SheepStation",12.075,19.22222222,"Day",14.94999997,12.23749995
2022-09-26,"9","Wildcat",16.0625,16.825,"Day",15.65,14.85
2022-09-27,"0","Cheyenne",14.25,10,"Night",15.82499981,13.60000014
2022-09-27,"0","SheepStation",13.075,11.22222222,"Night",15.07500013,12.35624999
2022-09-27,"0","Wildcat",19.775,20.75,"Night",21.875,19.9
2022-09-27,"1","Cheyenne",13.549999715,9.444444444,"Night",15.1500001,13.10000014
2022-09-27,"1","SheepStation",12.2375,10.5,"Night",14.0333333,11.53749996
2022-09-27,"1","Wildcat",19.1,20.3,"Night",21.1,19.35
2022-09-27,"10","Cheyenne",17.5,21.66666667,"Day",18.15000033,14.89999986
2022-09-27,"10","SheepStation",17.275,21.05555556,"Day",20.88333321,16.76874995
2022-09-27,"10","Wildcat",22.025,19.7,"Day",19.375,18.15
2022-09-27,"11","Cheyenne",20.44999981,21.94444444,"Day",20.80000019,16.94999981
2022-09-27,"11","SheepStation",23.2375,21.22222222,"Day",25.64166657,20.74374998
2022-09-27,"11","Wildcat",28.375,21.3,"Day",22.75,20.775
2022-09-27,"12","Cheyenne",22.75,23.33333333,"Day",22.82499981,18.64999962
2022-09-27,"12","SheepStation",26.8375,22.66666667,"Day",29.14999978,23.89374995
2022-09-27,"12","Wildcat",36.45,22.825,"Day",26.625,23.875
2022-09-27,"13","Cheyenne",24.55000019,23.33333333,"Day",24.44999981,20.02499962
2022-09-27,"13","SheepStation",30.9,23.94444444,"Day",32.55000019,26.62500012
2022-09-27,"13","Wildcat",42.8875,26.95,"Day",30.575,26.725
2022-09-27,"14","Cheyenne",25.75,20.55555556,"Day",25.54999972,20.95000029
2022-09-27,"14","SheepStation",32.9625,24.44444444,"Day",34.58333302,28.29999995
2022-09-27,"14","Wildcat",46.7625,30.3,"Day",34.125,28.95
2022-09-27,"15","Cheyenne",25.89999962,19.44444444,"Day",25.57499981,21.20000076
2022-09-27,"15","SheepStation",33.8375,24.88888889,"Day",35.83333365,29.30624986
2022-09-27,"15","Wildcat",48.1875,31.4,"Day",35.55,29.925
2022-09-27,"16","Cheyenne",24.94999981,20.55555556,"Day",25.05000019,20.89999962
2022-09-27,"16","SheepStation",33.9,24.77777778,"Day",35.70000045,29.17499995
2022-09-27,"16","Wildcat",46.65,32.075,"Day",36.725,30.775
2022-09-27,"17","Cheyenne",22.95000076,19.44444444,"Day",23.59999991,19.97500038
2022-09-27,"17","SheepStation",32.4875,23.66666667,"Day",33.99166711,27.78124988
2022-09-27,"17","Wildcat",42.1,32,"Day",37.1,30.95
2022-09-27,"18","Cheyenne",21.5,17.77777778,"Night",22.17500019,18.97499943
2022-09-27,"18","SheepStation",29.2625,20.72222222,"Day",30.73333359,25.01249993
2022-09-27,"18","Wildcat",35.9625,28.525,"Day",36.25,30.325
2022-09-27,"19","Cheyenne",20.20000076,15.55555556,"Night",21.1500001,18.17499972
2022-09-27,"19","SheepStation",22.7,16.72222222,"Night",25.52499994,20.63750005
2022-09-27,"19","Wildcat",29.8625,25.7,"Night",33.375,28.425
2022-09-27,"2","Cheyenne",12.950000285,8.888888889,"Night",14.57499981,12.57500005
2022-09-27,"2","SheepStation",11.625,10.16666667,"Night",13.29166659,10.98750001
2022-09-27,"2","Wildcat",17.625,19.45,"Night",20.3,18.75
2022-09-27,"20","Cheyenne",18.5,13.88888889,"Night",19.87499953,17.09999991
2022-09-27,"20","SheepStation",18.425,15.22222222,"Night",21.38333321,17.35625005
2022-09-27,"20","Wildcat",26.2125,25.025,"Night",29.25,25.575
2022-09-27,"21","Cheyenne",17.30000019,13.33333333,"Night",18.82499981,16.20000005
2022-09-27,"21","SheepStation",16.65,13.94444444,"Night",19.20000013,15.74374992
2022-09-27,"21","Wildcat",24.3375,24.375,"Night",26.5,23.7
2022-09-27,"22","Cheyenne",16.200000285,11.66666667,"Night",17.84999991,15.42499995
2022-09-27,"22","SheepStation",15.35,13,"Night",17.64999994,14.56874991
2022-09-27,"22","Wildcat",22.7,23.725,"Night",24.825,22.475
2022-09-27,"23","Cheyenne",15.25,11.11111111,"Night",16.89999962,14.625
2022-09-27,"23","SheepStation",14.3125,12.83333333,"Night",16.38333337,13.56874985
2022-09-27,"23","Wildcat",21.9125,23.9,"Night",23.55,21.55
2022-09-27,"3","Cheyenne",12.299999715,7.777777778,"Night",13.97499991,12.02499986
2022-09-27,"3","SheepStation",10.9375,10.05555556,"Night",12.5,10.33124995
2022-09-27,"3","Wildcat",16.575,17.9,"Night",19.25,17.775
2022-09-27,"4","Cheyenne",11.75,8.333333333,"Night",13.42499995,11.62500024
2022-09-27,"4","SheepStation",10.4,9.5,"Night",11.82499997,9.762499988
2022-09-27,"4","Wildcat",16.175,18.125,"Night",18.35,16.975
2022-09-27,"5","Cheyenne",11.349999905,8.055555556,"Night",13.02499986,11.22499991
2022-09-27,"5","SheepStation",9.975,9.555555556,"Night",11.32499997,9.349999905
2022-09-27,"5","Wildcat",15.4375,16.675,"Night",17.9,16.6
2022-09-27,"6","Cheyenne",10.94999981,10,"Day",12.62500024,10.9000001
2022-09-27,"6","SheepStation",9.6125,9.722222222,"Night",10.88333337,9.025000036
2022-09-27,"6","Wildcat",15.025,16.8,"Night",17.225,16
2022-09-27,"7","Cheyenne",11.150000095,15,"Day",12.69999981,10.92500019
2022-09-27,"7","SheepStation",9.2125,11.5,"Day",10.42499995,8.650000036
2022-09-27,"7","Wildcat",14.5,15.65,"Day",16.75,15.65
2022-09-27,"8","Cheyenne",12.099999905,17.77777778,"Day",13.5,11.45000005
2022-09-27,"8","SheepStation",9.65,16.38888889,"Day",11.23333327,9.425000012
2022-09-27,"8","Wildcat",14.7,16.9,"Day",16.175,15.125
2022-09-27,"9","Cheyenne",14.5,20.55555556,"Day",15.47499991,12.9000001
2022-09-27,"9","SheepStation",12.4625,19.5,"Day",15.35000014,12.54374999
2022-09-27,"9","Wildcat",17.075,18.225,"Day",16.7,15.8
2022-09-28,"0","Cheyenne",14.60000038,10,"Night",16.22499967,14.04999995
2022-09-28,"0","SheepStation",13.3375,13.33333333,"Night",15.29166659,12.67500007
2022-09-28,"0","Wildcat",20.9,23.55,"Night",22.85,21.075
2022-09-28,"1","Cheyenne",14.05000019,10.55555556,"Night",15.70000005,13.625
2022-09-28,"1","SheepStation",12.525,11.55555556,"Night",14.3416667,11.92500001
2022-09-28,"1","Wildcat",20.3,23.65,"Night",21.975,20.425
2022-09-28,"10","Cheyenne",15.80000019,23.88888889,"Day",15.35000038,12.6500001
2022-09-28,"10","SheepStation",18.3375,22.16666667,"Day",20.46666686,16.80625004
2022-09-28,"10","Wildcat",25.25,23.95,"Day",22.925,21.575
2022-09-28,"11","Cheyenne",19.39999962,23.88888889,"Day",18.30000019,14.9000001
2022-09-28,"11","SheepStation",24.1625,23.83333333,"Day",25.51666673,20.91875005
2022-09-28,"11","Wildcat",28.4625,26.2,"Day",24.925,22.675
2022-09-28,"12","SheepStation",28.5875,24.88888889,"Day",30.25000016,24.74999988
2022-09-28,"12","Wildcat",38.1625,28.675,"Day",27.25,24.675
2022-09-28,"13","Cheyenne",24.39999962,25.55555556,"Day",23.14999962,18.75
2022-09-28,"13","SheepStation",32.5,25.61111111,"Day",33.21666686,27.29375029
2022-09-28,"13","Wildcat",42.775,29.4,"Day",31.825,28.225
2022-09-28,"14","Cheyenne",25.89999962,24.44444444,"Day",24.40000057,19.94999981
2022-09-28,"14","SheepStation",34.3375,25.72222222,"Day",35.18333371,28.91875017
2022-09-28,"14","Wildcat",39.8375,29.825,"Day",34.15,29.575
2022-09-28,"15","Cheyenne",26.79999924,25,"Day",25.19999981,20.65000057
2022-09-28,"15","SheepStation",35.0375,26.05555556,"Day",36.16666635,29.75000012
2022-09-28,"15","Wildcat",40.75,30.475,"Day",34.15,29.425
2022-09-28,"16","Cheyenne",26.60000038,24.44444444,"Day",25.39999962,20.89999962
2022-09-28,"16","SheepStation",34.7875,25.72222222,"Day",35.74166616,29.45625031
2022-09-28,"16","Wildcat",40.6375,30.9,"Day",35.05,29.975
2022-09-28,"17","Cheyenne",24.79999924,22.77777778,"Day",24.30000019,20.25
2022-09-28,"17","SheepStation",33.25,24.22222222,"Day",34.0666666,28.16875017
2022-09-28,"17","Wildcat",38.025,30.4,"Day",35.3,30
2022-09-28,"18","Cheyenne",24.10000038,18.33333333,"Night",23.65000057,19.90000057
2022-09-28,"18","SheepStation",29.475,21.38888889,"Day",30.70833317,25.44375014
2022-09-28,"18","Wildcat",31.9375,29.275,"Day",34.2,29.1
2022-09-28,"19","Cheyenne",22.10000038,17.22222222,"Night",22.59999943,19.10000038
2022-09-28,"19","SheepStation",23.4375,19.5,"Night",25.9666667,21.66249979
2022-09-28,"19","Wildcat",28.9625,29,"Night",30.8,27.175
2022-09-28,"2","Cheyenne",13.650000095,8.888888889,"Night",15.2750001,13.2750001
2022-09-28,"2","SheepStation",11.8,10,"Night",13.5,11.24999994
2022-09-28,"2","Wildcat",19.0125,20.675,"Night",21.45,20.05
2022-09-28,"20","Cheyenne",20,15.55555556,"Night",21,17.80000019
2022-09-28,"20","SheepStation",20.8125,18,"Night",23.24166679,19.76875007
2022-09-28,"20","Wildcat",26.8875,28.725,"Night",28.75,25.85
2022-09-28,"21","Cheyenne",18.60000038,15,"Night",19.84999943,16.90000057
2022-09-28,"21","SheepStation",19.1875,16.72222222,"Night",21.45833333,18.39375007
2022-09-28,"21","Wildcat",25.65,28.05,"Night",27.275,25.025
2022-09-28,"22","Cheyenne",17.70000076,13.33333333,"Night",18.94999981,16.25
2022-09-28,"22","SheepStation",17.7625,15.66666667,"Night",19.91666651,17.05624998
2022-09-28,"22","Wildcat",24.5125,26.9,"Night",26.25,24.4
2022-09-28,"23","Cheyenne",17.10000038,12.5,"Night",18.30000019,15.84999991
2022-09-28,"23","SheepStation",16.125,15.5,"Night",18.30833356,15.61874986
2022-09-28,"23","Wildcat",23.5,25.35,"Night",25.35,23.775
2022-09-28,"3","Cheyenne",13.19999981,8.333333333,"Night",14.9000001,12.99999976
2022-09-28,"3","SheepStation",11.1625,11.38888889,"Night",12.73333335,10.61875004
2022-09-28,"3","Wildcat",19.2,24.325,"Night",20.425,19.1
2022-09-28,"4","Cheyenne",12.75,7.222222222,"Night",14.45000005,12.59999991
2022-09-28,"4","SheepStation",10.6,11.77777778,"Night",12.0666666,10.03749996
2022-09-28,"4","Wildcat",18.85,21.275,"Night",20.7,19.5
2022-09-28,"5","Cheyenne",12.44999981,6.388888889,"Night",14.17499995,12.34999991
2022-09-28,"5","SheepStation",10.6625,12.33333333,"Night",11.93333332,9.974999905
2022-09-28,"5","Wildcat",17.3,17.8,"Night",20.125,18.95
2022-09-28,"6","Cheyenne",12.25,8.888888889,"Day",13.92499995,12.17500019
2022-09-28,"6","SheepStation",11.125,12.16666667,"Night",12.20833341,10.38125002
2022-09-28,"6","Wildcat",16.575,18.8,"Night",18.925,17.825
2022-09-28,"7","Cheyenne",12.3999996195,14.44444444,"Day",13.92500019,12.17499995
2022-09-28,"7","SheepStation",11.3,13.16666667,"Day",12.37500008,10.59375012
2022-09-28,"7","Wildcat",16.5375,20.65,"Day",18.2,17.15
2022-09-28,"8","Cheyenne",13.249999525,20,"Day",14.55000043,12.67499995
2022-09-28,"8","SheepStation",11.95,16.94444444,"Day",13.0583334,11.19999999
2022-09-28,"8","Wildcat",18.55,22.525,"Day",18.275,17.325
2022-09-28,"9","Cheyenne",12.30000019,23.33333333,"Day",12.85000038,10.9000001
2022-09-28,"9","SheepStation",14.225,20.27777778,"Day",16.00000016,13.39999998
2022-09-28,"9","Wildcat",21.1625,25,"Day",19.925,18.975
2022-09-29,"0","Cheyenne",15.80000019,12.77777778,"Night",17.44999981,15.05000019
2022-09-29,"0","SheepStation",15,15.44444444,"Night",16.93333308,14.48749989
2022-09-29,"0","Wildcat",22.2625,23.75,"Night",24.475,23.025
2022-09-29,"1","Cheyenne",15,13.33333333,"Night",16.55000019,14.35000038
2022-09-29,"1","SheepStation",14.6375,14.5,"Night",16.34999983,14.06250012
2022-09-29,"1","Wildcat",21.3125,22.9,"Night",23.425,22.175
2022-09-29,"10","SheepStation",17.7,17.61111111,"Day",18.41666667,16.05000007
2022-09-29,"10","Wildcat",22.05,19.25,"Day",20.85,20.125
2022-09-29,"11","SheepStation",19.9,20.16666667,"Day",20.35833311,17.73750007
2022-09-29,"11","Wildcat",25.05,20.25,"Day",22.225,20.925
2022-09-29,"12","SheepStation",25.45,22.22222222,"Day",25.3416667,21.88125002
2022-09-29,"12","Wildcat",34.6125,21.775,"Day",23.975,22.575
2022-09-29,"13","SheepStation",28.9,21.61111111,"Day",28.26666673,24.28750002
2022-09-29,"13","Wildcat",40.2375,22.575,"Day",27.775,25.45
2022-09-29,"14","SheepStation",27.85,21.66666667,"Day",28.00833321,24.18124986
2022-09-29,"14","Wildcat",40.8125,22.95,"Day",30.575,27.225
2022-09-29,"15","SheepStation",28.0125,20.27777778,"Day",28.04166667,24.30625021
2022-09-29,"15","Wildcat",41.3375,23.4,"Day",31.325,27.4
2022-09-29,"16","SheepStation",27.425,20.11111111,"Day",27.64166641,23.94374979
2022-09-29,"16","Wildcat",36.6,22.05,"Day",32.275,28.05
2022-09-29,"17","SheepStation",25.0625,19.16666667,"Day",25.40833299,22.24374998
2022-09-29,"17","Wildcat",32.2125,21.475,"Day",30.425,26.75
2022-09-29,"18","SheepStation",24.4,16.11111111,"Day",24.49166664,21.28750014
2022-09-29,"18","Wildcat",27.975,20.225,"Day",28.575,25.4
2022-09-29,"19","SheepStation",20.0125,12.55555556,"Night",21.11666632,18.40625024
2022-09-29,"19","Wildcat",23.95,18.925,"Night",26.175,23.625
2022-09-29,"2","Cheyenne",14.60000038,13.33333333,"Night",16.10000038,14
2022-09-29,"2","SheepStation",14.6875,14.5,"Night",16.21666654,14.03750014
2022-09-29,"2","Wildcat",20.65,22.4,"Night",22.6,21.475
2022-09-29,"20","SheepStation",15.8375,12,"Night",17.6500001,15.40624994
2022-09-29,"20","Wildcat",22.05,18.325,"Night",23.8,21.675
2022-09-29,"21","SheepStation",13.8875,12.38888889,"Night",15.58333341,13.58750004
2022-09-29,"21","Wildcat",21.0875,17.75,"Night",22.375,20.675
2022-09-29,"22","SheepStation",12.825,11.38888889,"Night",14.26666657,12.41249996
2022-09-29,"22","Wildcat",20.125,17.025,"Night",21.475,20.075
2022-09-29,"23","SheepStation",12.7875,10.55555556,"Night",13.9416666,12.24375004
2022-09-29,"23","Wildcat",18.9,16.125,"Night",20.7,19.475
2022-09-29,"3","Cheyenne",14.39999962,13.88888889,"Night",15.75000048,13.79999972
2022-09-29,"3","SheepStation",14.8625,15.83333333,"Night",16.20000013,14.1500001
2022-09-29,"3","Wildcat",20.2875,21.65,"Night",22.025,20.95
2022-09-29,"4","Cheyenne",14.30000019,14.44444444,"Night",15.55000019,13.70000029
2022-09-29,"4","SheepStation",14.925,13.16666667,"Night",16.07500005,14.18750006
2022-09-29,"4","Wildcat",19.6375,20.125,"Night",21.625,20.55
2022-09-29,"5","Cheyenne",14.10000038,14.72222222,"Night",15.34999991,13.59999991
2022-09-29,"5","SheepStation",13.8625,11.94444444,"Night",15.30000011,13.46249998
2022-09-29,"5","Wildcat",19.0875,19.125,"Night",20.975,20.025
2022-09-29,"6","Cheyenne",14,15,"Day",15.20000029,13.5
2022-09-29,"6","SheepStation",12.2375,12.05555556,"Night",13.80000011,12.0250001
2022-09-29,"6","Wildcat",18.95,18.675,"Night",20.4,19.525
2022-09-29,"7","Cheyenne",14.19999981,20,"Day",15.1500001,13.6500001
2022-09-29,"7","SheepStation",12.125,14.22222222,"Day",13.40000017,11.70625001
2022-09-29,"7","Wildcat",18.9625,18.075,"Day",20.1,19.3
2022-09-29,"8","Cheyenne",14.30000019,22.77777778,"Day",15.19999981,13.70000029
2022-09-29,"8","SheepStation",13.2875,16.5,"Day",14.29166675,12.55000001
2022-09-29,"8","Wildcat",18.225,17.775,"Day",19.9,19.075
2022-09-29,"9","Cheyenne",16.10000038,22.77777778,"Day",16.10000038,14.4000001
2022-09-29,"9","SheepStation",15.7625,16.88888889,"Day",16.56666652,14.42499989
2022-09-29,"9","Wildcat",19.1375,19.175,"Day",19.5,18.725
2022-09-30,"0","SheepStation",12.1125,10.5,"Night",13.20833333,11.63750005
2022-09-30,"0","Wildcat",17.875,15.55,"Night",19.775,18.65
2022-09-30,"1","SheepStation",11.6125,10.22222222,"Night",12.65833338,11.18125004
2022-09-30,"1","Wildcat",17.275,15.5,"Night",18.95,17.925
2022-09-30,"10","SheepStation",15.725,13.33333333,"Day",18.06666676,14.73750007
2022-09-30,"10","Wildcat",22.1,16,"Day",18.75,17.725
2022-09-30,"11","SheepStation",20.0875,14.16666667,"Day",21.64999994,17.69375008
2022-09-30,"11","Wildcat",27.475,18.275,"Day",20.975,19.45
2022-09-30,"12","SheepStation",21.875,14.77777778,"Day",23.54166667,19.18749976
2022-09-30,"12","Wildcat",30.875,18.875,"Day",24.05,22.125
2022-09-30,"13","SheepStation",22.9125,14.66666667,"Day",24.44999997,20.01874995
2022-09-30,"13","Wildcat",36.4125,19.875,"Day",25.55,23.15
2022-09-30,"14","SheepStation",20.3875,14.77777778,"Day",22.5,18.53124988
2022-09-30,"14","Wildcat",40.8125,20.5,"Day",28.075,24.95
2022-09-30,"15","SheepStation",20.6625,14.5,"Day",22.46666654,18.60625005
2022-09-30,"15","Wildcat",37.4875,20.1,"Day",30.175,26.125
2022-09-30,"16","SheepStation",19.775,14.22222222,"Day",21.5583334,17.96875
2022-09-30,"16","Wildcat",33.65,20.3,"Day",29.225,25.425
2022-09-30,"17","SheepStation",18.425,13.11111111,"Day",20.20833333,17.06875002
2022-09-30,"17","Wildcat",30.725,20.475,"Day",28.425,24.875
2022-09-30,"18","SheepStation",16.9375,11.27777778,"Day",18.61666679,15.87500012
2022-09-30,"18","Wildcat",28.7125,20.175,"Day",27.35,24.075
2022-09-30,"19","SheepStation",14.2875,10.16666667,"Night",16.12500016,13.72499996
2022-09-30,"19","Wildcat",23.475,18.25,"Night",26.1,23.15
2022-09-30,"2","SheepStation",11.175,9.333333333,"Night",12.18333332,10.79375005
2022-09-30,"2","Wildcat",16.8375,15.525,"Night",18.4,17.45
2022-09-30,"20","SheepStation",12.325,9.611111111,"Night",14.03333338,12.00624996
2022-09-30,"20","Wildcat",20.6875,17.45,"Night",23.075,20.85
2022-09-30,"21","SheepStation",11.175,9.611111111,"Night",12.64166673,10.86875004
2022-09-30,"21","Wildcat",19.125,17,"Night",21.15,19.475
2022-09-30,"22","SheepStation",10.575,9.444444444,"Night",11.87500008,10.26249999
2022-09-30,"22","Wildcat",18.1125,16.45,"Night",19.975,18.525
2022-09-30,"23","SheepStation",10.3625,8.888888889,"Night",11.50833329,10.01249999
2022-09-30,"23","Wildcat",17.175,15.775,"Night",19.075,17.875
2022-09-30,"3","SheepStation",10.375,8.388888889,"Night",11.38333344,10.00624996
2022-09-30,"3","Wildcat",16.35,15.15,"Night",18,17.1
2022-09-30,"4","SheepStation",9.825,8.333333333,"Night",10.77499994,9.425000012
2022-09-30,"4","Wildcat",15.8875,14.525,"Night",17.575,16.7
2022-09-30,"5","SheepStation",9.4125,7.777777778,"Night",10.25833329,8.96875006
2022-09-30,"5","Wildcat",15.675,14.975,"Night",17.075,16.275
2022-09-30,"6","SheepStation",9.4625,6.777777778,"Night",10.18333332,8.962499917
2022-09-30,"6","Wildcat",16,14.95,"Night",16.925,16.125
2022-09-30,"7","SheepStation",8.8625,8.166666667,"Day",9.666666667,8.4375
2022-09-30,"7","Wildcat",16.6125,13.125,"Day",17,16.25
2022-09-30,"8","SheepStation",9.0125,10.44444444,"Day",10.17499995,8.874999941
2022-09-30,"8","Wildcat",16.7375,12.775,"Day",17.15,16.45
2022-09-30,"9","SheepStation",11.325,12.38888889,"Day",13.36666671,11.21250004
2022-09-30,"9","Wildcat",18.475,14.4,"Day",17.225,16.5
2022-10-01,"0","SheepStation",9.7875,9.166666667,"Night",10.95833325,9.524999976
2022-10-01,"0","Wildcat",16.55,15.5,"Night",18.325,17.2
2022-10-01,"1","SheepStation",9.7125,9,"Night",10.72499991,9.368749798
2022-10-01,"1","Wildcat",16.025,15.05,"Night",17.725,16.7
2022-10-01,"10","SheepStation",14.05,12.33333333,"Day",14.59166678,12.70000011
2022-10-01,"10","Wildcat",20.1875,15.575,"Day",17.625,16.875
2022-10-01,"11","SheepStation",16.175,12.66666667,"Day",16.80833308,14.42500007
2022-10-01,"11","Wildcat",26.2125,16.75,"Day",20.825,19.325
2022-10-01,"12","SheepStation",17.4125,10.55555556,"Day",18.27499994,15.50625008
2022-10-01,"12","Wildcat",33.55,17.95,"Day",24.15,21.825
2022-10-01,"13","SheepStation",16.3875,13.11111111,"Day",17.35833311,14.68749988
2022-10-01,"13","Wildcat",37.175,18.775,"Day",27.25,24.025
2022-10-01,"14","SheepStation",20.5875,13.16666667,"Day",21.20000029,17.73750001
2022-10-01,"14","Wildcat",41.4875,20.2,"Day",29.4,25.2
2022-10-01,"15","SheepStation",21.125,12.16666667,"Day",23.9000001,19.34375
2022-10-01,"15","Wildcat",43.1375,21.2,"Day",32.275,26.85
2022-10-01,"16","SheepStation",16.9625,10.5,"Day",19.97500022,16.36250007
2022-10-01,"16","Wildcat",41.8125,21.725,"Day",34.2,27.7
2022-10-01,"17","SheepStation",14.8,9,"Day",17.58333349,14.56875014
2022-10-01,"17","Wildcat",36.475,21.475,"Day",34.5,27.775
2022-10-01,"18","SheepStation",12.775,8.222222222,"Day",14.79166659,12.58125001
2022-10-01,"18","Wildcat",30.4375,20.65,"Day",32.425,26.35
2022-10-01,"19","SheepStation",11.4875,7.611111111,"Night",13.09166654,11.31250006
2022-10-01,"19","Wildcat",24.525,18.225,"Night",29.175,24.05
2022-10-01,"2","SheepStation",9.9,8.388888889,"Night",10.73333327,9.5
2022-10-01,"2","Wildcat",15.6375,14.525,"Night",17.2,16.25
2022-10-01,"20","SheepStation",10.3625,7.777777778,"Night",11.81666668,10.24374998
2022-10-01,"20","Wildcat",21.1875,16.525,"Night",24.925,21.225
2022-10-01,"21","SheepStation",9.7125,7.944444444,"Night",11.00833337,9.56250006
2022-10-01,"21","Wildcat",19.5625,16.675,"Night",22.15,19.425
2022-10-01,"22","SheepStation",9.7875,7.722222222,"Night",10.90000002,9.531250119
2022-10-01,"22","Wildcat",18.5375,16.5,"Night",20.625,18.5
2022-10-01,"23","SheepStation",9.675,7.333333333,"Night",10.71666662,9.456249952
2022-10-01,"23","Wildcat",17.7125,16.3,"Night",19.625,17.875
2022-10-01,"3","SheepStation",9.5875,8.166666667,"Night",10.46666662,9.256249964
2022-10-01,"3","Wildcat",15.125,13.975,"Night",16.775,15.9
2022-10-01,"4","SheepStation",9.1125,8.555555556,"Night",10.03333338,8.856249988
2022-10-01,"4","Wildcat",14.7,13.65,"Night",16.3,15.5
2022-10-01,"5","SheepStation",9.4375,8.888888889,"Night",10.14999994,9.000000059
2022-10-01,"5","Wildcat",14.3125,13.4,"Night",15.875,15.1
2022-10-01,"6","SheepStation",9.8,9.222222222,"Night",10.44166668,9.299999893
2022-10-01,"6","Wildcat",13.975,13.025,"Night",15.475,14.725
