"site1","site2","kinship_avg","lat1","lon1","lat2","lon2"
"NEAR NUTNET 2022","AAFC6",0.775659983447275,NA,NA,50.09,-120.75
"OttS1 2022","AAFC6",0.773857240485482,NA,NA,50.09,-120.75
"PMR- Brome 2021","AAFC6",0.76271825727989,NA,NA,50.09,-120.75
"Pearlwise 2024","AAFC6",0.754747154465056,NA,NA,50.09,-120.75
"Peavine 2022","AAFC6",0.725617143740627,NA,NA,50.09,-120.75
"Plymouth 2022","AAFC6",0.72636125244651,NA,NA,50.09,-120.75
"RedBluff 2023","AAFC6",0.768298297440605,NA,NA,50.09,-120.75
"Rush_Valley 2022","AAFC6",0.76338194771046,NA,NA,50.09,-120.75
"SSHQ 2022","AAFC6",0.772194767221297,NA,NA,50.09,-120.75
"SSHigh 2022","AAFC6",0.763042025523798,NA,NA,50.09,-120.75
"SouthEden 2022","AAFC6",0.76467616289787,NA,NA,50.09,-120.75
"Symstad1 2021","AAFC6",0.778263831117768,NA,NA,50.09,-120.75
"Symstad2 2022","AAFC6",0.778766669260716,NA,NA,50.09,-120.75
"TB FIRE 2022","AAFC6",0.773830054370653,NA,NA,50.09,-120.75
"TB LC Control 2022","AAFC6",0.77387759506286,NA,NA,50.09,-120.75
"TB PRAIRIE DOG 2022","AAFC6",0.773841106908894,NA,NA,50.09,-120.75
"Woodruff 2022","AAFC6",0.770669265059095,NA,NA,50.09,-120.75
"dino 2024","AAFC6",0.771603085227461,NA,NA,50.09,-120.75
"AAFC4","AAFC8",0.70516130875666,50.08,-120.65,49.57,-120.55
"AAFC5","AAFC8",0.73950296954585,50.09,-120.45,49.57,-120.55
"AAFC6","AAFC8",0.684028662245634,50.09,-120.75,49.57,-120.55
"AAFC8","AAFC8",0.999999999999998,49.57,-120.55,49.57,-120.55
"AAFC9","AAFC8",0.707395512423656,49.62,-119.8,49.57,-120.55
"AAFC10","AAFC8",0.707560570439728,49.71,-120.05,49.57,-120.55
"Adler5","AAFC8",0.705370742048661,40.79,-111.87,49.57,-120.55
"Schupp2","AAFC8",0.695718677913339,40.2,-112.46,49.57,-120.55
"Schupp1","AAFC8",0.681213515728301,39.85,-112.15,49.57,-120.55
"Adler13","AAFC8",0.704601942595084,41.44,-111.08,49.57,-120.55
"Adler16","AAFC8",0.719620057928381,41.78,-110.2,49.57,-120.55
"Adler17","AAFC8",0.719761812303085,41.44,-110.11,49.57,-120.55
"Adler18","AAFC8",0.673343473015706,40.86,-114.22,49.57,-120.55
"Barnett1","AAFC8",0.696323590573441,43.48,-110.74,49.57,-120.55
"Baughman3","AAFC8",0.723153035828704,42.81,-118.96,49.57,-120.55
"Baughman2","AAFC8",0.685976637406556,43.05,-118.87,49.57,-120.55
"Chynoweth1","AAFC8",0.707614953501554,39.76604,-109.5635,49.57,-120.55
"Board1","AAFC8",0.684601423438878,38.84,-117.57,49.57,-120.55
"Bradford1","AAFC8",0.684108994189404,35.23,-111.62,49.57,-120.55
"Chambers1","AAFC8",0.639656706881442,39.55,-119.58,49.57,-120.55
"Chambers2","AAFC8",0.633808643662281,39.95,-118.76,49.57,-120.55
"Urza1","AAFC8",0.633858886152323,40.35,-119.34,49.57,-120.55
"Chambers4","AAFC8",0.633639416635107,41.31,-117.63,49.57,-120.55
"Chambers5","AAFC8",0.628866982730081,41.54,-117.75,49.57,-120.55
"Chambers6","AAFC8",0.628899909754837,41.54,-117.78,49.57,-120.55
"Chambers7","AAFC8",0.731301278413409,43.94,-116.19,49.57,-120.55
"Chambers8","AAFC8",0.684533969084411,42.24,-114.57,49.57,-120.55
"Chambers9","AAFC8",0.70765748254211,40.66,-116.73,49.57,-120.55
"Copeland1","AAFC8",0.707690266233691,43.7,-117.33,49.57,-120.55
"Copeland5","AAFC8",0.706356936799392,42.27,-118.71,49.57,-120.55
"Copeland9","AAFC8",0.719843240447697,43.47,-119.68,49.57,-120.55
"Downs1","AAFC8",0.6616821483008,46.38145,-119.430272,49.57,-120.55
"Downs2","AAFC8",0.687066233744222,46.25045,-119.53334,49.57,-120.55
"Downs3","AAFC8",0.659954032837366,45.9663,-120.3671,49.57,-120.55
"Fleishman1","AAFC8",0.733134009959614,38.47,-119.49,49.57,-120.55
"Fleishman5","AAFC8",0.656378481984526,39.12,-117.27,49.57,-120.55
"Fleishman7","AAFC8",0.695464029088034,39.17,-117.44,49.57,-120.55
"Getts1","AAFC8",0.663998060743384,41.17,-120.5,49.57,-120.55
"Getts3","AAFC8",0.71289221698892,40.43,-120.67,49.57,-120.55
"Holdrege1","AAFC8",0.696035182757824,41.61,-111.57,49.57,-120.55
"Hufft1","AAFC8",0.670496644602923,38.6701,-108.3286,49.57,-120.55
"Lavin1","AAFC8",0.711975773307577,44.68,-109.07,49.57,-120.55
"Lavin2","AAFC8",0.717851342788937,45.67,-111.03,49.57,-120.55
"Lee1","AAFC8",0.633751505029472,36.82340833,-116.0163889,49.57,-120.55
"Lee2","AAFC8",0.625409956866337,35.3984,-115.7845,49.57,-120.55
"Lee3","AAFC8",0.633699639212505,36.5247,-115.8987,49.57,-120.55
"Lee4","AAFC8",0.626630761732511,35.4564,-115.52,49.57,-120.55
"Leger1","AAFC8",0.64379136583137,39.49,-119.84,49.57,-120.55
"Maron1","AAFC8",0.702391160253226,46.68,-114.03,49.57,-120.55
"Maron2","AAFC8",0.719489173170373,46.64,-113.23,49.57,-120.55
"Porensky30","AAFC8",0.696325304235578,40.63,-105.27,49.57,-120.55
"Pyke3","AAFC8",0.715700370270008,44.60456358,-120.1924183,49.57,-120.55
"Pyke8","AAFC8",0.645887265041441,46.74830998,-119.361636,49.57,-120.55
"Pyke21","AAFC8",0.698725649967891,47.61803776,-119.6830115,49.57,-120.55
"Pyle1","AAFC8",0.738578519306995,42.35,-118.65,49.57,-120.55
"Pyle9","AAFC8",0.719544997161605,43.42,-119.62,49.57,-120.55
"Pyle10","AAFC8",0.656485827638389,43.19,-120,49.57,-120.55
"Pyle15","AAFC8",0.731556833710763,43.8,-119,49.57,-120.55
"Pyle17","AAFC8",0.716981504511086,44.36,-118.93,49.57,-120.55
"Pyle19","AAFC8",0.664735425525106,44.57,-119.65,49.57,-120.55
"Reed1","AAFC8",0.676180456355057,38.52,-109.47,49.57,-120.55
"Reed3","AAFC8",0.693237253599685,38.75,-109.79,49.57,-120.55
"Schupp3","AAFC8",0.678633987469959,38.6,-113.79,49.57,-120.55
"Schupp4","AAFC8",0.707498194891361,38.52,-113.55,49.57,-120.55
"Schupp5","AAFC8",0.705649440007912,39.11,-112.74,49.57,-120.55
"Symstad1","AAFC8",0.703293472217691,44.59,-104.71,49.57,-120.55
"Symstad2","AAFC8",0.669136495812253,43.87,-103.46,49.57,-120.55
"Symstad3","AAFC8",0.721825861730136,43.62,-103.47,49.57,-120.55
"Urza2","AAFC8",0.738620324346935,40.84,-119.56,49.57,-120.55
"Wilcox2","AAFC8",0.651097085728275,41.31,-105.66,49.57,-120.55
"Chynoweth2","AAFC8",0.656669176865219,40.29092,-109.68361,49.57,-120.55
"Chynoweth3","AAFC8",0.651379451608779,39.83576,-109.61202,49.57,-120.55
"Chynoweth5","AAFC8",0.674468499110953,40.480805,-109.438229,49.57,-120.55
"Chynoweth7","AAFC8",0.708089211828068,40.533605,-109.523564,49.57,-120.55
"Chynoweth8","AAFC8",0.656342115529946,40.640878,-109.48689,49.57,-120.55
"Shriver2","AAFC8",0.696257317845135,48,-114.04,49.57,-120.55
"Davies03","AAFC8",0.684433872137182,42.68,-118.68,49.57,-120.55
"GerminoBOP1","AAFC8",0.713740054698682,43.4720833,-116.2338306,49.57,-120.55
"Mancillas01","AAFC8",0.671492882797711,32.368,-106.56,49.57,-120.55
"Boise_High 2022","AAFC8",0.789363799678397,NA,NA,49.57,-120.55
"Boise_Low 2022","AAFC8",0.755908943076899,NA,NA,49.57,-120.55
"CG PASTURE 2022","AAFC8",0.798266338914264,NA,NA,49.57,-120.55
"CaseAoyamaS1 2022","AAFC8",0.79075623497117,NA,NA,49.57,-120.55
"CastValley 2021","AAFC8",0.74075988620052,NA,NA,49.57,-120.55
"EOARC 2022","AAFC8",0.791618224507603,NA,NA,49.57,-120.55
"EnsingS1 SuRDC 2022","AAFC8",0.800842546895058,NA,NA,49.57,-120.55
"EnsingS2 Summerland-Princeton 2022","AAFC8",0.796758604154654,NA,NA,49.57,-120.55
"EnsingS3 Bear Creek 2022","AAFC8",0.786858013344854,NA,NA,49.57,-120.55
"EnsingS4 Lundbom 2022","AAFC8",0.802654368397165,NA,NA,49.57,-120.55
"FAR NORTH CPER 2022","AAFC8",0.793365170307079,NA,NA,49.57,-120.55
"FtK_Cottonwood_Coulee 2021","AAFC8",0.800079852641125,NA,NA,49.57,-120.55
"FtK_Lone_Pine 2021","AAFC8",0.798834986120829,NA,NA,49.57,-120.55
"GoeblS1 2024","AAFC8",0.779103992668262,NA,NA,49.57,-120.55
"GreenCanyon 2021","AAFC8",0.797314225691606,NA,NA,49.57,-120.55
"HPGRS AGCR 2022","AAFC8",0.797951569564767,NA,NA,49.57,-120.55
"HardwareRanch 2022","AAFC8",0.799558575659259,NA,NA,49.57,-120.55
"K1_vanDiepen 2022","AAFC8",0.793562470391994,NA,NA,49.57,-120.55
"L1_vanDiepen 2022","AAFC8",0.802767174094162,NA,NA,49.57,-120.55
"MPG_IR 2021","AAFC8",0.799121515093375,NA,NA,49.57,-120.55
"MPG_SR 2021","AAFC8",0.79962645606477,NA,NA,49.57,-120.55
"MPG_TH 2021","AAFC8",0.799416500591215,NA,NA,49.57,-120.55
"NEAR 4WAY CPER 2022","AAFC8",0.792112888486105,NA,NA,49.57,-120.55
"NEAR HQ CPER 2022","AAFC8",0.793545702494177,NA,NA,49.57,-120.55
"NEAR NUTNET 2022","AAFC8",0.792960867122106,NA,NA,49.57,-120.55
"OttS1 2022","AAFC8",0.800767515614812,NA,NA,49.57,-120.55
"PMR- Brome 2021","AAFC8",0.796793403275788,NA,NA,49.57,-120.55
"Pearlwise 2024","AAFC8",0.785259148146341,NA,NA,49.57,-120.55
"Peavine 2022","AAFC8",0.763287220559858,NA,NA,49.57,-120.55
"Plymouth 2022","AAFC8",0.75302776775366,NA,NA,49.57,-120.55
"RedBluff 2023","AAFC8",0.80275501041234,NA,NA,49.57,-120.55
"Rush_Valley 2022","AAFC8",0.783971794467591,NA,NA,49.57,-120.55
"SSHQ 2022","AAFC8",0.798713440386607,NA,NA,49.57,-120.55
"SSHigh 2022","AAFC8",0.796888366964712,NA,NA,49.57,-120.55
"SouthEden 2022","AAFC8",0.801082142363764,NA,NA,49.57,-120.55
"Symstad1 2021","AAFC8",0.797834502429772,NA,NA,49.57,-120.55
"Symstad2 2022","AAFC8",0.797607903877241,NA,NA,49.57,-120.55
"TB FIRE 2022","AAFC8",0.798849656793673,NA,NA,49.57,-120.55
"TB LC Control 2022","AAFC8",0.798555409937022,NA,NA,49.57,-120.55
"TB PRAIRIE DOG 2022","AAFC8",0.798665620335253,NA,NA,49.57,-120.55
"Woodruff 2022","AAFC8",0.801560371153459,NA,NA,49.57,-120.55
"dino 2024","AAFC8",0.776629982818808,NA,NA,49.57,-120.55
"AAFC4","AAFC9",0.703457604629719,50.08,-120.65,49.62,-119.8
"AAFC5","AAFC9",0.790096307384155,50.09,-120.45,49.62,-119.8
"AAFC6","AAFC9",0.646180973737068,50.09,-120.75,49.62,-119.8
"AAFC8","AAFC9",0.707395512423656,49.57,-120.55,49.62,-119.8
"AAFC9","AAFC9",1,49.62,-119.8,49.62,-119.8
"AAFC10","AAFC9",0.999586891225689,49.71,-120.05,49.62,-119.8
"Adler5","AAFC9",0.711155005608579,40.79,-111.87,49.62,-119.8
"Schupp2","AAFC9",0.694463022678484,40.2,-112.46,49.62,-119.8
"Schupp1","AAFC9",0.649367594340688,39.85,-112.15,49.62,-119.8
"Adler13","AAFC9",0.655256285541299,41.44,-111.08,49.62,-119.8
"Adler16","AAFC9",0.66274634335355,41.78,-110.2,49.62,-119.8
"Adler17","AAFC9",0.662925395779019,41.44,-110.11,49.62,-119.8
"Adler18","AAFC9",0.680703486456597,40.86,-114.22,49.62,-119.8
"Barnett1","AAFC9",0.701548481025676,43.48,-110.74,49.62,-119.8
"Baughman3","AAFC9",0.770609025023993,42.81,-118.96,49.62,-119.8
"Baughman2","AAFC9",0.670770044244181,43.05,-118.87,49.62,-119.8
"Chynoweth1","AAFC9",0.665021075855619,39.76604,-109.5635,49.62,-119.8
"Board1","AAFC9",0.69436065728098,38.84,-117.57,49.62,-119.8
"Bradford1","AAFC9",0.693873641357519,35.23,-111.62,49.62,-119.8
"Chambers1","AAFC9",0.63547162406691,39.55,-119.58,49.62,-119.8
"Chambers2","AAFC9",0.629604851869234,39.95,-118.76,49.62,-119.8
"Urza1","AAFC9",0.629779688269504,40.35,-119.34,49.62,-119.8
"Chambers4","AAFC9",0.629585013831334,41.31,-117.63,49.62,-119.8
"Chambers5","AAFC9",0.625558118731769,41.54,-117.75,49.62,-119.8
"Chambers6","AAFC9",0.62559181090395,41.54,-117.78,49.62,-119.8
"Chambers7","AAFC9",0.682625461048891,43.94,-116.19,49.62,-119.8
"Chambers8","AAFC9",0.659987908516937,42.24,-114.57,49.62,-119.8
"Chambers9","AAFC9",0.665040168009283,40.66,-116.73,49.62,-119.8
"Copeland1","AAFC9",0.665103766745884,43.7,-117.33,49.62,-119.8
"Copeland5","AAFC9",0.729839311714853,42.27,-118.71,49.62,-119.8
"Copeland9","AAFC9",0.662988547734578,43.47,-119.68,49.62,-119.8
"Downs1","AAFC9",0.649640854423177,46.38145,-119.430272,49.62,-119.8
"Downs2","AAFC9",0.690774117150492,46.25045,-119.53334,49.62,-119.8
"Downs3","AAFC9",0.646852070775318,45.9663,-120.3671,49.62,-119.8
"Fleishman1","AAFC9",0.675940407380194,38.47,-119.49,49.62,-119.8
"Fleishman5","AAFC9",0.636100027225899,39.12,-117.27,49.62,-119.8
"Fleishman7","AAFC9",0.709329040051723,39.17,-117.44,49.62,-119.8
"Getts1","AAFC9",0.661544314059498,41.17,-120.5,49.62,-119.8
"Getts3","AAFC9",0.71439913612092,40.43,-120.67,49.62,-119.8
"Holdrege1","AAFC9",0.701185900586178,41.61,-111.57,49.62,-119.8
"Hufft1","AAFC9",0.633103054845626,38.6701,-108.3286,49.62,-119.8
"Lavin1","AAFC9",0.659026711579317,44.68,-109.07,49.62,-119.8
"Lavin2","AAFC9",0.744994731855129,45.67,-111.03,49.62,-119.8
"Lee1","AAFC9",0.629681335517144,36.82340833,-116.0163889,49.62,-119.8
"Lee2","AAFC9",0.621550011894172,35.3984,-115.7845,49.62,-119.8
"Lee3","AAFC9",0.629511401145378,36.5247,-115.8987,49.62,-119.8
"Lee4","AAFC9",0.625017471696019,35.4564,-115.52,49.62,-119.8
"Leger1","AAFC9",0.649067934193616,39.49,-119.84,49.62,-119.8
"Maron1","AAFC9",0.660644646164634,46.68,-114.03,49.62,-119.8
"Maron2","AAFC9",0.662705379776711,46.64,-113.23,49.62,-119.8
"Porensky30","AAFC9",0.734737752132191,40.63,-105.27,49.62,-119.8
"Pyke3","AAFC9",0.721665138681332,44.60456358,-120.1924183,49.62,-119.8
"Pyke8","AAFC9",0.628122250754498,46.74830998,-119.361636,49.62,-119.8
"Pyke21","AAFC9",0.681455238330869,47.61803776,-119.6830115,49.62,-119.8
"Pyle1","AAFC9",0.727202244315846,42.35,-118.65,49.62,-119.8
"Pyle9","AAFC9",0.662727125259574,43.42,-119.62,49.62,-119.8
"Pyle10","AAFC9",0.63620787929606,43.19,-120,49.62,-119.8
"Pyle15","AAFC9",0.717250548981983,43.8,-119,49.62,-119.8
"Pyle17","AAFC9",0.735250267916761,44.36,-118.93,49.62,-119.8
"Pyle19","AAFC9",0.633181309805733,44.57,-119.65,49.62,-119.8
"Reed1","AAFC9",0.663749969079365,38.52,-109.47,49.62,-119.8
"Reed3","AAFC9",0.644051631794796,38.75,-109.79,49.62,-119.8
"Schupp3","AAFC9",0.64716583557187,38.6,-113.79,49.62,-119.8
"Schupp4","AAFC9",0.664917356875568,38.52,-113.55,49.62,-119.8
"Schupp5","AAFC9",0.669142741394171,39.11,-112.74,49.62,-119.8
"Symstad1","AAFC9",0.667229620231164,44.59,-104.71,49.62,-119.8
"Symstad2","AAFC9",0.660436262065392,43.87,-103.46,49.62,-119.8
"Symstad3","AAFC9",0.671153139061247,43.62,-103.47,49.62,-119.8
"Urza2","AAFC9",0.703134333123806,40.84,-119.56,49.62,-119.8
"Wilcox2","AAFC9",0.628985805187689,41.31,-105.66,49.62,-119.8
"Chynoweth2","AAFC9",0.636414179215183,40.29092,-109.68361,49.62,-119.8
"Chynoweth3","AAFC9",0.629227748605545,39.83576,-109.61202,49.62,-119.8
"Chynoweth5","AAFC9",0.658904069936363,40.480805,-109.438229,49.62,-119.8
"Chynoweth7","AAFC9",0.665426980753357,40.533605,-109.523564,49.62,-119.8
"Chynoweth8","AAFC9",0.636096679963488,40.640878,-109.48689,49.62,-119.8
"Shriver2","AAFC9",0.701427500842334,48,-114.04,49.62,-119.8
"Davies03","AAFC9",0.69409626684047,42.68,-118.68,49.62,-119.8
"GerminoBOP1","AAFC9",0.668761680965535,43.4720833,-116.2338306,49.62,-119.8
"Mancillas01","AAFC9",0.638993463006415,32.368,-106.56,49.62,-119.8
"Boise_High 2022","AAFC9",0.78612418095549,NA,NA,49.62,-119.8
"Boise_Low 2022","AAFC9",0.746750186339959,NA,NA,49.62,-119.8
"CG PASTURE 2022","AAFC9",0.780326198720003,NA,NA,49.62,-119.8
"CaseAoyamaS1 2022","AAFC9",0.779461611607869,NA,NA,49.62,-119.8
"CastValley 2021","AAFC9",0.713267829519415,NA,NA,49.62,-119.8
"EOARC 2022","AAFC9",0.781083763556348,NA,NA,49.62,-119.8
"EnsingS1 SuRDC 2022","AAFC9",0.78818239503021,NA,NA,49.62,-119.8
"EnsingS2 Summerland-Princeton 2022","AAFC9",0.806138871499802,NA,NA,49.62,-119.8
"EnsingS3 Bear Creek 2022","AAFC9",0.794438372358787,NA,NA,49.62,-119.8
"EnsingS4 Lundbom 2022","AAFC9",0.798820168073054,NA,NA,49.62,-119.8
"FAR NORTH CPER 2022","AAFC9",0.770622414324427,NA,NA,49.62,-119.8
"FtK_Cottonwood_Coulee 2021","AAFC9",0.771889767811886,NA,NA,49.62,-119.8
"FtK_Lone_Pine 2021","AAFC9",0.769805645897362,NA,NA,49.62,-119.8
"GoeblS1 2024","AAFC9",0.768822663609904,NA,NA,49.62,-119.8
"GreenCanyon 2021","AAFC9",0.776890385775115,NA,NA,49.62,-119.8
"HPGRS AGCR 2022","AAFC9",0.779746285925609,NA,NA,49.62,-119.8
"HardwareRanch 2022","AAFC9",0.781691105079817,NA,NA,49.62,-119.8
"K1_vanDiepen 2022","AAFC9",0.775472015613641,NA,NA,49.62,-119.8
"L1_vanDiepen 2022","AAFC9",0.779937196989545,NA,NA,49.62,-119.8
"MPG_IR 2021","AAFC9",0.780301086858586,NA,NA,49.62,-119.8
"MPG_SR 2021","AAFC9",0.780009739267786,NA,NA,49.62,-119.8
"MPG_TH 2021","AAFC9",0.780202812669479,NA,NA,49.62,-119.8
"NEAR 4WAY CPER 2022","AAFC9",0.768786452599154,NA,NA,49.62,-119.8
"NEAR HQ CPER 2022","AAFC9",0.771248563368318,NA,NA,49.62,-119.8
"NEAR NUTNET 2022","AAFC9",0.770107102958996,NA,NA,49.62,-119.8
"OttS1 2022","AAFC9",0.781794040380544,NA,NA,49.62,-119.8
"PMR- Brome 2021","AAFC9",0.788994633983198,NA,NA,49.62,-119.8
"Pearlwise 2024","AAFC9",0.773037712967444,NA,NA,49.62,-119.8
"Peavine 2022","AAFC9",0.764993883435664,NA,NA,49.62,-119.8
"Plymouth 2022","AAFC9",0.747701166630397,NA,NA,49.62,-119.8
"RedBluff 2023","AAFC9",0.789019800275789,NA,NA,49.62,-119.8
"Rush_Valley 2022","AAFC9",0.764092180708996,NA,NA,49.62,-119.8
"SSHQ 2022","AAFC9",0.767500126295718,NA,NA,49.62,-119.8
"SSHigh 2022","AAFC9",0.772047849030927,NA,NA,49.62,-119.8
"SouthEden 2022","AAFC9",0.778377055009091,NA,NA,49.62,-119.8
"Symstad1 2021","AAFC9",0.774019883465537,NA,NA,49.62,-119.8
"Symstad2 2022","AAFC9",0.773156788365627,NA,NA,49.62,-119.8
"TB FIRE 2022","AAFC9",0.774455958654066,NA,NA,49.62,-119.8
"TB LC Control 2022","AAFC9",0.773852252984161,NA,NA,49.62,-119.8
"TB PRAIRIE DOG 2022","AAFC9",0.774044578711134,NA,NA,49.62,-119.8
"Woodruff 2022","AAFC9",0.773798439102874,NA,NA,49.62,-119.8
"dino 2024","AAFC9",0.738135357198361,NA,NA,49.62,-119.8
"AAFC4","AAFC10",0.703595267700076,50.08,-120.65,49.71,-120.05
"AAFC5","AAFC10",0.79007530746469,50.09,-120.45,49.71,-120.05
"AAFC6","AAFC10",0.646315773125281,50.09,-120.75,49.71,-120.05
"AAFC8","AAFC10",0.707560570439728,49.57,-120.55,49.71,-120.05
"AAFC9","AAFC10",0.999586891225689,49.62,-119.8,49.71,-120.05
"AAFC10","AAFC10",1,49.71,-120.05,49.71,-120.05
"Adler5","AAFC10",0.711225736241367,40.79,-111.87,49.71,-120.05
"Schupp2","AAFC10",0.69452542596843,40.2,-112.46,49.71,-120.05
"Schupp1","AAFC10",0.649561360538378,39.85,-112.15,49.71,-120.05
"Adler13","AAFC10",0.655437952804303,41.44,-111.08,49.71,-120.05
"Adler16","AAFC10",0.662845304944677,41.78,-110.2,49.71,-120.05
"Adler17","AAFC10",0.663024480669042,41.44,-110.11,49.71,-120.05
"Adler18","AAFC10",0.680804342184022,40.86,-114.22,49.71,-120.05
"Barnett1","AAFC10",0.70164329982817,43.48,-110.74,49.71,-120.05
"Baughman3","AAFC10",0.770623798422583,42.81,-118.96,49.71,-120.05
"Baughman2","AAFC10",0.670851681425814,43.05,-118.87,49.71,-120.05
"Chynoweth1","AAFC10",0.665279686143408,39.76604,-109.5635,49.71,-120.05
"Board1","AAFC10",0.694364705351568,38.84,-117.57,49.71,-120.05
"Bradford1","AAFC10",0.693877479947087,35.23,-111.62,49.71,-120.05
"Chambers1","AAFC10",0.635595102293642,39.55,-119.58,49.71,-120.05
"Chambers2","AAFC10",0.62971420556248,39.95,-118.76,49.71,-120.05
"Urza1","AAFC10",0.629889117467099,40.35,-119.34,49.71,-120.05
"Chambers4","AAFC10",0.62969425885123,41.31,-117.63,49.71,-120.05
"Chambers5","AAFC10",0.625657150641482,41.54,-117.75,49.71,-120.05
"Chambers6","AAFC10",0.625691099124387,41.54,-117.78,49.71,-120.05
"Chambers7","AAFC10",0.682802285289379,43.94,-116.19,49.71,-120.05
"Chambers8","AAFC10",0.66011920632945,42.24,-114.57,49.71,-120.05
"Chambers9","AAFC10",0.665298760079801,40.66,-116.73,49.71,-120.05
"Copeland1","AAFC10",0.66536234972888,43.7,-117.33,49.71,-120.05
"Copeland5","AAFC10",0.729865038192011,42.27,-118.71,49.71,-120.05
"Copeland9","AAFC10",0.663087614312102,43.47,-119.68,49.71,-120.05
"Downs1","AAFC10",0.649734560513697,46.38145,-119.430272,49.71,-120.05
"Downs2","AAFC10",0.690897738049358,46.25045,-119.53334,49.71,-120.05
"Downs3","AAFC10",0.646964194956782,45.9663,-120.3671,49.71,-120.05
"Fleishman1","AAFC10",0.676110337559811,38.47,-119.49,49.71,-120.05
"Fleishman5","AAFC10",0.636239471613066,39.12,-117.27,49.71,-120.05
"Fleishman7","AAFC10",0.709373329549116,39.17,-117.44,49.71,-120.05
"Getts1","AAFC10",0.661700855102852,41.17,-120.5,49.71,-120.05
"Getts3","AAFC10",0.714497590703559,40.43,-120.67,49.71,-120.05
"Holdrege1","AAFC10",0.701280648338439,41.61,-111.57,49.71,-120.05
"Hufft1","AAFC10",0.633222511991971,38.6701,-108.3286,49.71,-120.05
"Lavin1","AAFC10",0.659167874230068,44.68,-109.07,49.71,-120.05
"Lavin2","AAFC10",0.745018993675278,45.67,-111.03,49.71,-120.05
"Lee1","AAFC10",0.629790694207872,36.82340833,-116.0163889,49.71,-120.05
"Lee2","AAFC10",0.621674574760995,35.3984,-115.7845,49.71,-120.05
"Lee3","AAFC10",0.629620669005306,36.5247,-115.8987,49.71,-120.05
"Lee4","AAFC10",0.625132537847386,35.4564,-115.52,49.71,-120.05
"Leger1","AAFC10",0.649272172500312,39.49,-119.84,49.71,-120.05
"Maron1","AAFC10",0.660693373057397,46.68,-114.03,49.71,-120.05
"Maron2","AAFC10",0.66280432210141,46.64,-113.23,49.71,-120.05
"Porensky30","AAFC10",0.734736163073151,40.63,-105.27,49.71,-120.05
"Pyke3","AAFC10",0.721673943285814,44.60456358,-120.1924183,49.71,-120.05
"Pyke8","AAFC10",0.628241482621469,46.74830998,-119.361636,49.71,-120.05
"Pyke21","AAFC10",0.681545367141033,47.61803776,-119.6830115,49.71,-120.05
"Pyle1","AAFC10",0.72733418423231,42.35,-118.65,49.71,-120.05
"Pyle9","AAFC10",0.662826216724336,43.42,-119.62,49.71,-120.05
"Pyle10","AAFC10",0.636347544416718,43.19,-120,49.71,-120.05
"Pyle15","AAFC10",0.717250048515173,43.8,-119,49.71,-120.05
"Pyle17","AAFC10",0.735316974459741,44.36,-118.93,49.71,-120.05
"Pyle19","AAFC10",0.633287824255363,44.57,-119.65,49.71,-120.05
"Reed1","AAFC10",0.663811761475907,38.52,-109.47,49.71,-120.05
"Reed3","AAFC10",0.644170385518767,38.75,-109.79,49.71,-120.05
"Schupp3","AAFC10",0.647308383322421,38.6,-113.79,49.71,-120.05
"Schupp4","AAFC10",0.665175957059798,38.52,-113.55,49.71,-120.05
"Schupp5","AAFC10",0.669342019083821,39.11,-112.74,49.71,-120.05
"Symstad1","AAFC10",0.667290472897695,44.59,-104.71,49.71,-120.05
"Symstad2","AAFC10",0.660479569457005,43.87,-103.46,49.71,-120.05
"Symstad3","AAFC10",0.671350491799692,43.62,-103.47,49.71,-120.05
"Urza2","AAFC10",0.703247884797462,40.84,-119.56,49.71,-120.05
"Wilcox2","AAFC10",0.629100473142025,41.31,-105.66,49.71,-120.05
"Chynoweth2","AAFC10",0.636553876260896,40.29092,-109.68361,49.71,-120.05
"Chynoweth3","AAFC10",0.629342451095676,39.83576,-109.61202,49.71,-120.05
"Chynoweth5","AAFC10",0.659029390773965,40.480805,-109.438229,49.71,-120.05
"Chynoweth7","AAFC10",0.665685589339134,40.533605,-109.523564,49.71,-120.05
"Chynoweth8","AAFC10",0.636236228955262,40.640878,-109.48689,49.71,-120.05
"Shriver2","AAFC10",0.701522354684615,48,-114.04,49.71,-120.05
"Davies03","AAFC10",0.694100195154707,42.68,-118.68,49.71,-120.05
"GerminoBOP1","AAFC10",0.66895842884793,43.4720833,-116.2338306,49.71,-120.05
"Mancillas01","AAFC10",0.63912610639104,32.368,-106.56,49.71,-120.05
"Boise_High 2022","AAFC10",0.786252789489122,NA,NA,49.71,-120.05
"Boise_Low 2022","AAFC10",0.746906614621482,NA,NA,49.71,-120.05
"CG PASTURE 2022","AAFC10",0.780451414191161,NA,NA,49.71,-120.05
"CaseAoyamaS1 2022","AAFC10",0.779599821337011,NA,NA,49.71,-120.05
"CastValley 2021","AAFC10",0.713469214359376,NA,NA,49.71,-120.05
"EOARC 2022","AAFC10",0.781220067607898,NA,NA,49.71,-120.05
"EnsingS1 SuRDC 2022","AAFC10",0.788339270617133,NA,NA,49.71,-120.05
"EnsingS2 Summerland-Princeton 2022","AAFC10",0.806248028660701,NA,NA,49.71,-120.05
