"Category","ID","Latitude","Longitude","Date","SMAP_Tile","SPL3SMP_E_006_Line_Y_9km","SPL3SMP_E_006_Sample_X_9km","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_soil_moisture","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_soil_moisture_dca","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_soil_moisture_scah","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_soil_moisture_scav","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_surface_temperature","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_clay_fraction_pm","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_soil_moisture_dca_pm","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_soil_moisture_error_pm","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_soil_moisture_scah_pm","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_soil_moisture_scav_pm","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_surface_temperature_pm","SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_PM_vegetation_water_content_pm"
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-05-12","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-05-13","h00v00",255,674,0.1592402,0.1592402,0.0915268,0.1385586,281.649353,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-05-14","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.1618509,-9999,0.1618509,0.1044944,0.143864,288.346405,0.7250806
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-05-15","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-05-16","h00v00",255,674,0.1471355,0.1471355,0.0727138,0.1285318,287.0367432,0.2238095,0.1651242,-9999,0.1651242,0.0934529,0.1426275,295.6982727,0.7339583
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-05-17","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.1569661,-9999,0.1569661,0.0776004,0.1351839,294.2574768,0.7417063
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-05-18","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-05-19","h00v00",255,674,0.1255054,0.1255054,0.049764,0.1150657,287.4076233,0.2238095,0.1245587,-9999,0.1245587,0.0597057,0.1123244,294.2671814,0.7573728
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-05-20","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0945256,-9999,0.0945256,0.0389723,0.0877062,286.127655,0.7653534
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-05-21","h00v00",255,674,0.0953607,0.0953607,0.0376813,0.0897248,283.2255859,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-05-22","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0998988,-9999,0.0998988,0.0399365,0.0942061,289.7476196,0.7812513
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-05-23","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-05-24","h00v00",255,674,0.0923437,0.0923437,0.0311249,0.0917301,284.9746704,0.2238095,0.0861376,-9999,0.0861376,0.0300198,0.0850835,291.8886108,0.7973853
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-05-25","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0758271,-9999,0.0758271,0.0269462,0.0747717,293.5688782,0.8055133
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-05-26","h00v00",255,674,0.0684237,0.0684237,0.0273181,0.0633446,288.6218262,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-05-27","h00v00",255,674,0.072046,0.072046,0.029343,0.0667794,289.8765869,0.2238095,0.0928033,-9999,0.0928033,0.0326167,0.090542,298.6794434,0.8029849
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-05-28","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0916785,-9999,0.0916785,0.0379614,0.0854319,292.4275513,0.8017556
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-05-29","h00v00",255,674,0.1989816,0.1989816,0.1300785,0.1758126,285.9471436,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-05-30","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.207091,-9999,0.207091,0.1295075,0.1795218,283.0886536,0.7993146
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-05-31","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-06-01","h00v00",255,674,0.1754942,0.1754942,0.1134952,0.1553095,283.4995728,0.2238095,0.1569434,-9999,0.1569434,0.1165768,0.1456647,288.0853271,0.7969179
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-06-02","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.1537198,-9999,0.1537198,0.1029101,0.1383527,293.8973083,0.7957439
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-06-03","h00v00",255,674,0.1383907,0.1383907,0.0768858,0.1228268,288.1546021,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-06-04","h00v00",255,674,0.114554,0.114554,0.0560565,0.1043899,289.2245483,0.2238095,0.13477,-9999,0.13477,0.0763642,0.1202973,296.0593872,0.793471
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-06-05","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.1339005,-9999,0.1339005,0.0759062,0.1194904,291.6236572,0.79234
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-06-06","h00v00",255,674,0.2164903,0.2164903,0.1425243,0.1911467,286.6039429,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-06-07","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.2015892,-9999,0.2015892,0.1320543,0.1785803,293.51297,0.7792518
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-06-08","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-06-09","h00v00",255,674,0.1543372,0.1543372,0.0966877,0.1367022,288.4278259,0.2238095,0.13708,-9999,0.13708,0.1054797,0.1267831,293.6583252,0.7662373
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-06-10","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.1370833,-9999,0.1370833,0.0843443,0.122878,298.8229675,0.7598603
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-06-11","h00v00",255,674,0.108368,0.108368,0.047314,0.1003888,292.3738708,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-06-12","h00v00",255,674,0.3055584,0.3055584,0.1995331,0.2651524,292.296814,0.2238095,0.1110187,-9999,0.1110187,0.0499193,0.1021193,300.3361816,0.746953
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-06-13","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.2926864,-9999,0.2926864,0.207051,0.2655136,291.4545898,0.7405654
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-06-14","h00v00",255,674,0.2351197,0.2351197,0.1765544,0.2183222,285.1674194,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-06-15","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.2079039,-9999,0.2079039,0.1468554,0.1898304,289.0714111,0.7279131
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-06-16","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-06-17","h00v00",255,674,0.1598696,0.1598696,0.1013376,0.1414673,289.9721375,0.2238095,0.1691597,-9999,0.1691597,0.1147776,0.1527972,298.2653809,0.7158182
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-06-18","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.1684169,-9999,0.1684169,0.0961888,0.1451073,293.2069092,0.7098376
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-06-19","h00v00",255,674,0.129917,0.129917,0.0726124,0.1158531,287.619812,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-06-20","h00v00",255,674,0.1240808,0.1240808,0.0584901,0.1116242,287.2122803,0.2238095,0.0955386,-9999,0.0955386,0.0458995,0.0846727,292.0041199,0.6979097
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-06-21","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-06-22","h00v00",255,674,0.101464,0.101464,0.0445519,0.0928683,289.3465576,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-06-23","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0868835,-9999,0.0868835,0.0327753,0.0819964,300.7109375,0.6800996
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-06-24","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-06-25","h00v00",255,674,0.0625775,0.0625775,0.0249287,0.0554546,290.6468506,0.2238095,0.0506047,-9999,0.0506047,0.02,0.0601821,298.4992981,0.6683754
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-06-26","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0602566,-9999,0.0602566,0.02,0.0603577,299.5419006,0.6535157
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-06-27","h00v00",255,674,0.0666497,0.0666497,0.02,0.0718404,293.8151245,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-06-28","h00v00",255,674,0.056798,0.056798,0.02,0.055481,293.8151245,0.2238095,0.0624548,-9999,0.0624548,0.02,0.0620245,302.5434875,0.6241353
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-06-29","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-06-30","h00v00",255,674,0.0636729,0.0636729,0.0218601,0.0600062,293.8137817,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-07-01","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0480267,-9999,0.0480267,0.02,0.0428667,302.4761353,0.5809877
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-07-02","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-07-03","h00v00",255,674,0.0747986,0.0747986,0.0216895,0.0751965,295.5154419,0.2238095,0.0607895,-9999,0.0607895,0.02,0.061627,303.541748,0.5528173
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-07-04","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0617256,-9999,0.0617256,0.02,0.061331,300.662323,0.5389425
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-07-05","h00v00",255,674,0.0595122,0.0595122,0.0211546,0.0534807,293.4248657,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-07-06","h00v00",255,674,0.059846,0.059846,0.0225194,0.0524525,294.6044312,0.2238095,0.058502,-9999,0.058502,0.02,0.0562698,302.197113,0.5184368
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-07-07","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-07-08","h00v00",255,674,0.0635915,0.0635915,0.02,0.0628708,295.63974,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-07-09","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0540478,-9999,0.0540478,0.02,0.0546242,304.2220764,0.4984225
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-07-10","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-07-11","h00v00",255,674,0.0523852,0.0523852,0.02,0.0522481,295.3957214,0.2238095,0.0449861,-9999,0.0449861,0.02,0.0439889,303.3270874,0.4852908
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-07-12","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0465023,-9999,0.0465023,0.02,0.0447103,303.7051697,0.4787999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-07-13","h00v00",255,674,0.0501941,0.0501941,0.02,0.0489302,297.7446594,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-07-14","h00v00",255,674,0.0574166,0.0574166,0.02,0.0557074,297.6946716,0.2238095,0.0566018,-9999,0.0566018,0.02,0.05924,306.1573181,0.465896
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-07-15","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-07-16","h00v00",255,674,0.0525624,0.0525624,0.02,0.0451315,297.9361877,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-07-17","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0586744,-9999,0.0586744,0.02,0.0618943,307.5885925,0.4365886
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-07-18","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-07-19","h00v00",255,674,0.0632491,0.0632491,0.02,0.0663382,297.5210266,0.2238095,0.0464965,-9999,0.0464965,0.02,0.0467044,305.291687,0.4140346
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-07-20","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0539831,-9999,0.0539831,0.02,0.056792,307.0762329,0.4029527
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-07-21","h00v00",255,674,0.0431463,0.0431463,0.02,0.0411686,298.5391846,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-07-22","h00v00",255,674,0.0459626,0.0459626,0.02,0.052432,298.7739258,0.2238095,0.053542,-9999,0.053542,0.02,0.0520118,307.8994446,0.3808705
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-07-23","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-07-24","h00v00",255,674,0.0562732,0.0562732,0.02,0.056493,297.7967529,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-07-25","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0466681,-9999,0.0466681,0.02,0.0422527,304.9100647,0.3483955
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-07-26","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-07-27","h00v00",255,674,0.0553129,0.0553129,0.02,0.0521577,299.0101929,0.2238095,0.0449684,-9999,0.0449684,0.02,0.0460994,307.7722168,0.3472615
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-07-28","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0532602,-9999,0.0532602,0.02,0.051715,307.5185242,0.3466715
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-07-29","h00v00",255,674,0.0500414,0.0500414,0.02,0.0450176,299.7514343,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-07-30","h00v00",255,674,0.0548187,0.0548187,0.02,0.058466,299.9190674,0.2238095,0.0524387,-9999,0.0524387,0.02,0.0490414,308.3175964,0.3455027
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-07-31","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0612948,-9999,0.0612948,0.02,0.0625269,309.6724243,0.3449144
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-08-01","h00v00",255,674,0.0609691,0.0609691,0.02,0.0611859,300.9672852,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-08-02","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0574821,-9999,0.0574821,0.02,0.0555694,307.1575623,0.343771
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-08-03","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-08-04","h00v00",255,674,0.0462436,0.0462436,0.02,0.0441421,298.85849,0.2238095,0.0542774,-9999,0.0542774,0.02,0.0556715,305.7286377,0.3426321
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-08-05","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0562473,-9999,0.0562473,0.02,0.0541657,307.1445923,0.3420547
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-08-06","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-09-20","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-09-22","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-09-23","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-09-24","h00v00",255,674,0.0581455,0.0581455,0.02,0.0549672,289.6553345,0.2238095,0.0572614,-9999,0.0572614,0.02,0.0506409,296.0257874,0.265304
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-09-25","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0648006,-9999,0.0648006,0.0206718,0.0595393,297.6697998,0.2638474
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-09-26","h00v00",255,674,0.0592994,0.0592994,0.02,0.0540595,291.0747986,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-09-27","h00v00",255,674,0.0599052,0.0599052,0.02,0.0585439,292.1575317,0.2238095,0.0653016,-9999,0.0653016,0.02,0.0622279,299.9609375,0.2622964
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-09-28","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-09-29","h00v00",255,674,0.0655972,0.0655972,0.02,0.0677896,293.3255615,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-09-30","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0544867,-9999,0.0544867,0.02,0.0524643,295.2059631,0.259993
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-10-01","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-10-02","h00v00",255,674,0.0579106,0.0579106,0.02,0.0511294,289.0281067,0.2238095,0.0606796,-9999,0.0606796,0.02,0.0634329,295.504364,0.2583949
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-10-03","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0620786,-9999,0.0620786,0.02,0.0635282,295.2356873,0.2576028
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-10-04","h00v00",255,674,0.0524067,0.0524067,0.02,0.0472064,289.5355225,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-10-05","h00v00",255,674,0.058919,0.058919,0.02,0.0528097,289.6191101,0.2238095,0.0652437,-9999,0.0652437,0.02,0.065672,296.3520203,0.256056
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-10-06","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0563678,-9999,0.0563678,0.02,0.0558804,296.5787048,0.2569793
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-10-07","h00v00",255,674,0.0620597,0.0620597,0.02,0.0605176,290.004425,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-10-08","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0667197,-9999,0.0667197,0.0204978,0.0622546,296.8213806,0.2588072
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-10-09","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-10-10","h00v00",255,674,0.0632595,0.0632595,0.02,0.0603072,289.8667908,0.2238095,0.0721812,-9999,0.0721812,0.02,0.0701751,296.779541,0.260681
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-10-11","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0651409,-9999,0.0651409,0.02,0.0634231,295.276825,0.2615434
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-10-12","h00v00",255,674,0.0572045,0.0572045,0.02,0.0545458,288.6625061,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-10-13","h00v00",255,674,0.0654431,0.0654431,0.02,0.065404,288.838501,0.2238095,0.062396,-9999,0.062396,0.02,0.0588567,295.2241211,0.263396
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-10-14","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0702176,-9999,0.0702176,0.02,0.0679624,295.3863831,0.264333
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-10-15","h00v00",255,674,0.0635324,0.0635324,0.0219898,0.0566391,288.6699829,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-10-16","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0652654,-9999,0.0652654,0.02,0.0661143,294.1351929,0.2704518
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-10-17","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-10-18","h00v00",255,674,0.0597154,0.0597154,0.02,0.0565868,287.9044189,0.2238095,0.0637373,-9999,0.0637373,0.02,0.0589148,294.7741089,0.2808696
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-10-19","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0714047,-9999,0.0714047,0.02,0.0711528,294.4852295,0.2861152
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-10-20","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-10-21","h00v00",255,674,0.0585129,0.0585129,0.02,0.0523691,288.0765991,0.2238095,0.0722315,-9999,0.0722315,0.0237056,0.0671225,293.6499939,0.2966878
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-10-22","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.0591866,-9999,0.0591866,0.02,0.0596422,291.7192688,0.3020044
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-10-23","h00v00",255,674,0.2022583,0.2022583,0.1221069,0.1728811,283.7882996,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-10-24","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.193436,-9999,0.193436,0.1234394,0.1632275,281.8497009,0.3127346
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-10-25","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-10-26","h00v00",255,674,0.1844633,0.1844633,0.1173861,0.1579039,281.84375,0.2238095,0.1874078,-9999,0.1874078,0.1230637,0.1532231,284.5867004,0.3184599
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-10-27","h00v00",255,674,-9999,-9999,-9999,-9999,-9999,0.2238095,0.1686656,-9999,0.1686656,0.1086814,0.1433631,281.2199707,0.3188257
"Satellite","BoiseHigh",43.20847803,-116.9951781,"2022-10-28","h00v00",255,674,0.1307409,0.1307409,0.0677186,0.1146111,279.6496277,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
