"site","site_old","year","Treatment","Transect","Distance","Emerged","Reproduced","neighbors","Fecundity","Biomass","fecundityflag","notesFlag","Lat","Lon","annual","unknown","perennial","shrub","Type","plantID","albedo","x","y","genotype","block","plot","note_standard_harvest","note_standard_phen","Transect_Site_Year","total_precip","MAT","seasonality","prcp.Spr","prcp.Sum","prcp.Win","prcp.Fall","tmean.Spr","tmean.Sum","tmean.Win","tmean.Fall","swe_mean.Spr","swe_mean.Sum","swe_mean.Win","swe_mean.Fall","prcp_center30d_mean","tmin_center30d_mean","tmax_center30d_mean","tavg_center30d_mean","tmin_center30d_min","tmax_center30d_max","pH","EC","OMpercent","Protein_g.kg","site_year","site_numeric","site_year_numeric","year_numeric","NewSiteCode","SeedSource","sample.id.x","kinshipID","sample.id.y","source","neighbors.s","perennial.s","shrub.s","annual.s","Dataset","plot_index","idx","idx_site","r_train","e_train","Obs_Fitness","Obs_Fitness_log","Predicted_Fitness_PostPred","Predicted_Fitness_log_PostPred","Predicted_Fitness","Predicted_Fitness_log","Predicted_Fitness_fixed","Predicted_Fitness_log_fixed","Predicted_Fitness_PostPred_fixed","Predicted_Fitness_log_PostPred_fixed"
"WI_black","WI","2023",NA,"4 4",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_1777","black",5,2,75,4,4,NA,NA,"4 4 - WI_black - 2023",611.64,11.5832602739726,1,168.26,121.66,122.64,199.08,16.1081318681319,23.2534444444444,2.36833333333333,4.9339010989011,0,0,0.0951612903225806,0.187802197802198,0.67233870967742,-3.41766129032258,8.66653225806452,2.62443548387097,-10.81,17.1,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2023",49,83,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,40,30,0,1,0,-Inf,90.4953333333333,-Inf,89.456627732126,6.25587418010059,36.6916790708474,3.5189855059655,34.1589999999999,-Inf
"WI_black","WI","2022",NA,"4 4",NA,"Y","Y",0,471,1.78,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_5559","black",12,4,9,4,4,NA,NA,"4 4 - WI_black - 2022",511,12.4338904109589,8,221.82,33.22,108.16,147.8,14.322032967033,25.2201111111111,3.03768817204301,7.50274725274725,0,0,1.65838709677419,0.142637362637363,0.731774193548387,-3.17137096774194,9.32338709677419,3.07600806451613,-10.81,20.49,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2022",49,82,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,39,30,1,1,471,6.15485809401642,140.010333333333,-Inf,140.437132741865,6.61698002982248,38.8284965607753,3.61121626673158,40.5253333333333,-Inf
"WI_black","WI","2023",NA,"4 4",NA,"Y","Y",0,6,0.031,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_1768","black",3,3,64,4,4,NA,NA,"4 4 - WI_black - 2023",611.64,11.5832602739726,1,168.26,121.66,122.64,199.08,16.1081318681319,23.2534444444444,2.36833333333333,4.9339010989011,0,0,0.0951612903225806,0.187802197802198,0.67233870967742,-3.41766129032258,8.66653225806452,2.62443548387097,-10.81,17.1,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2023",49,83,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,40,30,1,1,6,1.79175946922805,51.2126666666667,-Inf,52.0779456165291,5.79359452828895,35.1598660909473,3.44457861138676,34.0646666666665,-Inf
"WI_black","WI","2023",NA,"4 4",NA,"Y","Y",0,167,0.55,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_1719","black",10,4,35,4,4,NA,"herbivory","4 4 - WI_black - 2023",611.64,11.5832602739726,1,168.26,121.66,122.64,199.08,16.1081318681319,23.2534444444444,2.36833333333333,4.9339010989011,0,0,0.0951612903225806,0.187802197802198,0.67233870967742,-3.41766129032258,8.66653225806452,2.62443548387097,-10.81,17.1,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2023",49,83,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,40,30,1,1,167,5.11799381241676,90.2626666666667,-Inf,89.5852499609335,6.23144627663051,34.6540162466946,3.45184770810792,34.452,-Inf
"WI_black","WI","2023",NA,"4 4",NA,"Y","Y",0,409,1.55,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_1788","black",7,3,61,4,4,NA,NA,"4 4 - WI_black - 2023",611.64,11.5832602739726,1,168.26,121.66,122.64,199.08,16.1081318681319,23.2534444444444,2.36833333333333,4.9339010989011,0,0,0.0951612903225806,0.187802197802198,0.67233870967742,-3.41766129032258,8.66653225806452,2.62443548387097,-10.81,17.1,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2023",49,83,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,40,30,1,1,409,6.0137151560428,89.3313333333332,-Inf,90.4377018881597,6.26756291150156,35.2925028956462,3.47528223870305,33.7733333333333,-Inf
"WI_black","WI","2022",NA,"4 4",NA,"Y","Y",0,158,0.9,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_5546","black",10,1,88,4,4,NA,NA,"4 4 - WI_black - 2022",511,12.4338904109589,8,221.82,33.22,108.16,147.8,14.322032967033,25.2201111111111,3.03768817204301,7.50274725274725,0,0,1.65838709677419,0.142637362637363,0.731774193548387,-3.17137096774194,9.32338709677419,3.07600806451613,-10.81,20.49,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2022",49,82,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,39,30,1,1,158,5.06259503302697,145.102333333333,-Inf,147.155829554198,6.63661880527895,50.0537605835743,3.87160337561724,51.2236666666666,-Inf
"WI_black","WI","2023",NA,"4 4",NA,"N","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_1794","black",8,4,98,4,4,NA,NA,"4 4 - WI_black - 2023",611.64,11.5832602739726,1,168.26,121.66,122.64,199.08,16.1081318681319,23.2534444444444,2.36833333333333,4.9339010989011,0,0,0.0951612903225806,0.187802197802198,0.67233870967742,-3.41766129032258,8.66653225806452,2.62443548387097,-10.81,17.1,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2023",49,83,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,40,30,0,0,0,-Inf,72.1363333333334,-Inf,76.3978278152407,6.18967117697102,38.7472869297038,3.56214393005165,38.3746666666667,-Inf
"WI_black","WI","2023",NA,"4 4",NA,"Y","Y",0,237,0.75,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_1798","black",9,3,46,4,4,NA,NA,"4 4 - WI_black - 2023",611.64,11.5832602739726,1,168.26,121.66,122.64,199.08,16.1081318681319,23.2534444444444,2.36833333333333,4.9339010989011,0,0,0.0951612903225806,0.187802197802198,0.67233870967742,-3.41766129032258,8.66653225806452,2.62443548387097,-10.81,17.1,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2023",49,83,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,40,30,1,1,237,5.46806014113513,104.707666666667,-Inf,106.037859706827,6.37052999988867,46.1680359467682,3.7429553561916,45.0693333333334,-Inf
"WI_black","WI","2023",NA,"4 4",NA,"Y","Y",0,18,0.06,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_1769","black",3,4,7,4,4,NA,NA,"4 4 - WI_black - 2023",611.64,11.5832602739726,1,168.26,121.66,122.64,199.08,16.1081318681319,23.2534444444444,2.36833333333333,4.9339010989011,0,0,0.0951612903225806,0.187802197802198,0.67233870967742,-3.41766129032258,8.66653225806452,2.62443548387097,-10.81,17.1,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2023",49,83,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,40,30,1,1,18,2.89037175789616,59.9293333333333,-Inf,56.5499170858348,5.92182458737977,22.7156550031934,3.01215393596152,22.691,-Inf
"WI_black","WI","2023",NA,"4 4",NA,"Y","Y",0,54,0.14,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_1787","black",7,2,68,4,4,NA,NA,"4 4 - WI_black - 2023",611.64,11.5832602739726,1,168.26,121.66,122.64,199.08,16.1081318681319,23.2534444444444,2.36833333333333,4.9339010989011,0,0,0.0951612903225806,0.187802197802198,0.67233870967742,-3.41766129032258,8.66653225806452,2.62443548387097,-10.81,17.1,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2023",49,83,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,40,30,1,1,54,3.98898404656427,87.0750000000001,-Inf,91.3001415821725,6.26359659029454,37.4793310541323,3.54078967441611,39.9379999999999,-Inf
"WI_black","WI","2023",NA,"4 4",NA,"Y","Y",0,287,1.07,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_1714","black",1,4,32,4,4,NA,NA,"4 4 - WI_black - 2023",611.64,11.5832602739726,1,168.26,121.66,122.64,199.08,16.1081318681319,23.2534444444444,2.36833333333333,4.9339010989011,0,0,0.0951612903225806,0.187802197802198,0.67233870967742,-3.41766129032258,8.66653225806452,2.62443548387097,-10.81,17.1,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2023",49,83,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,40,30,1,1,287,5.65948221575962,95.7616666666666,-Inf,95.344846121286,6.36908683837614,34.903449488137,3.45657183961977,32.547,-Inf
"WI_black","WI","2023",NA,"4 4",NA,"Y","Y",0,820,3.31,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_1738","black",14,3,37,4,4,NA,NA,"4 4 - WI_black - 2023",611.64,11.5832602739726,1,168.26,121.66,122.64,199.08,16.1081318681319,23.2534444444444,2.36833333333333,4.9339010989011,0,0,0.0951612903225806,0.187802197802198,0.67233870967742,-3.41766129032258,8.66653225806452,2.62443548387097,-10.81,17.1,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2023",49,83,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,40,30,1,1,820,6.7093043402583,101.506333333333,-Inf,100.876376729293,6.38928296935867,43.6791365053943,3.66260379248396,46.3746666666667,-Inf
"WI_black","WI","2023",NA,"4 4",NA,"Y","Y",0,241,0.86,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_1739","black",14,4,57,4,4,NA,NA,"4 4 - WI_black - 2023",611.64,11.5832602739726,1,168.26,121.66,122.64,199.08,16.1081318681319,23.2534444444444,2.36833333333333,4.9339010989011,0,0,0.0951612903225806,0.187802197802198,0.67233870967742,-3.41766129032258,8.66653225806452,2.62443548387097,-10.81,17.1,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2023",49,83,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,40,30,1,1,241,5.48479693349065,133.544666666667,-Inf,130.440039627882,6.49325527617023,58.8386159297214,4.00352141271084,60.8243333333333,-Inf
"WI_black","WI","2023",NA,"4 4",NA,"Y","Y",0,237,0.77,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_1800","black",9,5,72,4,4,NA,NA,"4 4 - WI_black - 2023",611.64,11.5832602739726,1,168.26,121.66,122.64,199.08,16.1081318681319,23.2534444444444,2.36833333333333,4.9339010989011,0,0,0.0951612903225806,0.187802197802198,0.67233870967742,-3.41766129032258,8.66653225806452,2.62443548387097,-10.81,17.1,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2023",49,83,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,40,30,1,1,237,5.46806014113513,92.6243333333333,-Inf,86.8361397705033,6.25281253582817,30.4316369002031,3.31296890923596,28.3166666666667,-Inf
"WI_black","WI","2022",NA,"4 4",NA,"Y","Y",0,206,0.54,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_5503","black",1,3,61,4,4,NA,"herbivory","4 4 - WI_black - 2022",511,12.4338904109589,8,221.82,33.22,108.16,147.8,14.322032967033,25.2201111111111,3.03768817204301,7.50274725274725,0,0,1.65838709677419,0.142637362637363,0.731774193548387,-3.17137096774194,9.32338709677419,3.07600806451613,-10.81,20.49,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2022",49,82,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,39,30,1,1,206,5.32787616878958,131.16,-Inf,131.848154695325,6.58154784173198,35.6110485209907,3.52712656228889,36.7273333333334,-Inf
"WI_black","WI","2023",NA,"4 4",NA,"Y","Y",0,116,0.38,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_1730","black",12,5,105,4,4,NA,NA,"4 4 - WI_black - 2023",611.64,11.5832602739726,1,168.26,121.66,122.64,199.08,16.1081318681319,23.2534444444444,2.36833333333333,4.9339010989011,0,0,0.0951612903225806,0.187802197802198,0.67233870967742,-3.41766129032258,8.66653225806452,2.62443548387097,-10.81,17.1,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2023",49,83,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,40,30,1,1,116,4.75359019110636,94.912,-Inf,93.3814751798568,6.26161161490731,44.853885382065,3.72251175621678,44.8926666666667,-Inf
"WI_black","WI","2022",NA,"4 4",NA,"Y","Y",0,77,0.35,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_5560","black",12,5,59,4,4,NA,NA,"4 4 - WI_black - 2022",511,12.4338904109589,8,221.82,33.22,108.16,147.8,14.322032967033,25.2201111111111,3.03768817204301,7.50274725274725,0,0,1.65838709677419,0.142637362637363,0.731774193548387,-3.17137096774194,9.32338709677419,3.07600806451613,-10.81,20.49,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2022",49,82,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,39,30,1,1,77,4.34380542185368,141.491,-Inf,141.487812951056,6.61980601573072,41.449511326413,3.68083686376402,44.345,-Inf
"WI_black","WI","2023",NA,"4 4",NA,"Y","Y",0,273,1.15,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_1780","black",5,5,24,4,4,NA,NA,"4 4 - WI_black - 2023",611.64,11.5832602739726,1,168.26,121.66,122.64,199.08,16.1081318681319,23.2534444444444,2.36833333333333,4.9339010989011,0,0,0.0951612903225806,0.187802197802198,0.67233870967742,-3.41766129032258,8.66653225806452,2.62443548387097,-10.81,17.1,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2023",49,83,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,40,30,1,1,273,5.60947179518496,97.7066666666666,-Inf,96.169773435056,6.27746446292079,45.422777730965,3.73609395030373,47.002,-Inf
"WI_black","WI","2022",NA,"4 4",NA,"Y","Y",0,439,1.83,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_5543","black",9,3,43,4,4,NA,NA,"4 4 - WI_black - 2022",511,12.4338904109589,8,221.82,33.22,108.16,147.8,14.322032967033,25.2201111111111,3.03768817204301,7.50274725274725,0,0,1.65838709677419,0.142637362637363,0.731774193548387,-3.17137096774194,9.32338709677419,3.07600806451613,-10.81,20.49,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2022",49,82,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,39,30,1,1,439,6.08449941307517,144.625333333333,-Inf,143.448110863042,6.63985594309103,42.4138891769564,3.6981288505826,41.232,-Inf
"WI_black","WI","2022",NA,"4 4",NA,"Y","Y",0,164,0.54,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_5508","black",2,3,76,4,4,NA,NA,"4 4 - WI_black - 2022",511,12.4338904109589,8,221.82,33.22,108.16,147.8,14.322032967033,25.2201111111111,3.03768817204301,7.50274725274725,0,0,1.65838709677419,0.142637362637363,0.731774193548387,-3.17137096774194,9.32338709677419,3.07600806451613,-10.81,20.49,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2022",49,82,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,39,30,1,1,164,5.0998664278242,151.125666666667,-Inf,147.817452413852,6.67155178656002,46.9973686772574,3.80482798364588,47.6316666666667,-Inf
"WI_black","WI","2023",NA,"4 4",NA,"Y","Y",0,323,1.26,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_1797","black",9,2,52,4,4,NA,NA,"4 4 - WI_black - 2023",611.64,11.5832602739726,1,168.26,121.66,122.64,199.08,16.1081318681319,23.2534444444444,2.36833333333333,4.9339010989011,0,0,0.0951612903225806,0.187802197802198,0.67233870967742,-3.41766129032258,8.66653225806452,2.62443548387097,-10.81,17.1,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2023",49,83,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,40,30,1,1,323,5.77765232322266,105.883,-Inf,103.935482514518,6.3443602730316,52.1035555878987,3.87776337927188,58.2256666666667,-Inf
"WI_black","WI","2022",NA,"4 4",NA,"Y","Y",0,82,0.35,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_5532","black",7,2,90,4,4,NA,NA,"4 4 - WI_black - 2022",511,12.4338904109589,8,221.82,33.22,108.16,147.8,14.322032967033,25.2201111111111,3.03768817204301,7.50274725274725,0,0,1.65838709677419,0.142637362637363,0.731774193548387,-3.17137096774194,9.32338709677419,3.07600806451613,-10.81,20.49,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2022",49,82,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,39,30,1,1,82,4.40671924726425,151.132,-Inf,151.169639764175,6.64496876537676,51.6556823508801,3.90447763854608,52.2646666666667,-Inf
"WI_black","WI","2023",NA,"4 4",NA,"Y","Y",0,259,1,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_1737","black",14,2,35,4,4,NA,NA,"4 4 - WI_black - 2023",611.64,11.5832602739726,1,168.26,121.66,122.64,199.08,16.1081318681319,23.2534444444444,2.36833333333333,4.9339010989011,0,0,0.0951612903225806,0.187802197802198,0.67233870967742,-3.41766129032258,8.66653225806452,2.62443548387097,-10.81,17.1,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2023",49,83,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,40,30,1,1,259,5.55682806169954,89.909,-Inf,89.5852499609335,6.23144627663051,34.6540162466946,3.45184770810792,34.5326666666667,-Inf
"WI_black","WI","2023",NA,"4 4",NA,"Y","Y",0,136,0.39,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_1786","black",7,1,14,4,4,NA,NA,"4 4 - WI_black - 2023",611.64,11.5832602739726,1,168.26,121.66,122.64,199.08,16.1081318681319,23.2534444444444,2.36833333333333,4.9339010989011,0,0,0.0951612903225806,0.187802197802198,0.67233870967742,-3.41766129032258,8.66653225806452,2.62443548387097,-10.81,17.1,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2023",49,83,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,40,30,1,1,136,4.91265488573605,99.3489999999999,-Inf,94.9385517606846,6.24881826637756,46.327129309025,3.75014883003157,46.0026666666667,-Inf
"WI_black","WI","2023",NA,"4 4",NA,"Y","Y",0,88,0.27,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_1785","black",6,5,39,4,4,NA,NA,"4 4 - WI_black - 2023",611.64,11.5832602739726,1,168.26,121.66,122.64,199.08,16.1081318681319,23.2534444444444,2.36833333333333,4.9339010989011,0,0,0.0951612903225806,0.187802197802198,0.67233870967742,-3.41766129032258,8.66653225806452,2.62443548387097,-10.81,17.1,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2023",49,83,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,40,30,1,1,88,4.47733681447821,94.3600000000002,-Inf,94.8463812881472,6.27694720827534,39.3751855053461,3.57882708830184,39.3636666666666,-Inf
"WI_black","WI","2022",NA,"4 4",NA,"Y","Y",0,50,0.52,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_5576","black",16,1,30,4,4,NA,NA,"4 4 - WI_black - 2022",511,12.4338904109589,8,221.82,33.22,108.16,147.8,14.322032967033,25.2201111111111,3.03768817204301,7.50274725274725,0,0,1.65838709677419,0.142637362637363,0.731774193548387,-3.17137096774194,9.32338709677419,3.07600806451613,-10.81,20.49,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2022",49,82,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,39,30,1,1,50,3.91202300542815,123.895,-Inf,120.679114914996,6.54226371751712,37.5383874578559,3.56948038521994,37.9726666666668,-Inf
"WI_black","WI","2022",NA,"4 4",NA,"Y","Y",0,460,1.54,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_5565","black",13,5,89,4,4,NA,NA,"4 4 - WI_black - 2022",511,12.4338904109589,8,221.82,33.22,108.16,147.8,14.322032967033,25.2201111111111,3.03768817204301,7.50274725274725,0,0,1.65838709677419,0.142637362637363,0.731774193548387,-3.17137096774194,9.32338709677419,3.07600806451613,-10.81,20.49,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2022",49,82,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,39,30,1,1,460,6.13122648948314,162.925333333333,-Inf,160.161863256557,6.65252380613685,55.4015145609083,3.9779659213429,53.4010000000001,-Inf
"WI_black","WI","2023",NA,"4 4",NA,"Y","Y",0,237,0.79,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_1778","black",5,3,62,4,4,NA,NA,"4 4 - WI_black - 2023",611.64,11.5832602739726,1,168.26,121.66,122.64,199.08,16.1081318681319,23.2534444444444,2.36833333333333,4.9339010989011,0,0,0.0951612903225806,0.187802197802198,0.67233870967742,-3.41766129032258,8.66653225806452,2.62443548387097,-10.81,17.1,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2023",49,83,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,40,30,1,1,237,5.46806014113513,54.6723333333334,-Inf,53.848256532066,6.1483090937172,18.7209922839572,2.74738578000878,15.2306666666667,-Inf
"WI_black","WI","2022",NA,"4 4",NA,"Y","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_5501","black",1,1,93,4,4,NA,"frost_heave","4 4 - WI_black - 2022",511,12.4338904109589,8,221.82,33.22,108.16,147.8,14.322032967033,25.2201111111111,3.03768817204301,7.50274725274725,0,0,1.65838709677419,0.142637362637363,0.731774193548387,-3.17137096774194,9.32338709677419,3.07600806451613,-10.81,20.49,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2022",49,82,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,39,30,0,1,0,-Inf,108.011,-Inf,115.528717495505,6.50341676685864,39.1010764876381,3.61531509808918,39.6486666666666,-Inf
"WI_black","WI","2022",NA,"4 4",NA,"N","N",0,0,0,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_5595","black",19,5,75,4,4,NA,"frost_heave","4 4 - WI_black - 2022",511,12.4338904109589,8,221.82,33.22,108.16,147.8,14.322032967033,25.2201111111111,3.03768817204301,7.50274725274725,0,0,1.65838709677419,0.142637362637363,0.731774193548387,-3.17137096774194,9.32338709677419,3.07600806451613,-10.81,20.49,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2022",49,82,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,39,30,0,0,0,-Inf,132.334666666667,-Inf,132.412768266874,6.59629835035345,36.8525852212247,3.56299743190684,38.6960000000001,-Inf
"WI_black","WI","2022",NA,"4 4",NA,"Y","Y",0,37,0.13,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2022_5582","black",17,2,27,4,4,NA,NA,"4 4 - WI_black - 2022",511,12.4338904109589,8,221.82,33.22,108.16,147.8,14.322032967033,25.2201111111111,3.03768817204301,7.50274725274725,0,0,1.65838709677419,0.142637362637363,0.731774193548387,-3.17137096774194,9.32338709677419,3.07600806451613,-10.81,20.49,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2022",49,82,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,39,30,1,1,37,3.61091791264422,141.469333333333,-Inf,142.08649793104,6.62638661741258,37.9984965451897,3.5818864053864,37.1910000000001,-Inf
"WI_black","WI","2023",NA,"4 4",NA,"Y","Y",0,479,2.12,NA,NA,43.47437,-116.90177,0,0,0,0,"Common_Garden","Boise2023_1756","black",18,1,103,4,4,NA,NA,"4 4 - WI_black - 2023",611.64,11.5832602739726,1,168.26,121.66,122.64,199.08,16.1081318681319,23.2534444444444,2.36833333333333,4.9339010989011,0,0,0.0951612903225806,0.187802197802198,0.67233870967742,-3.41766129032258,8.66653225806452,2.62443548387097,-10.81,17.1,7.35,60.9833333333333,1.54333333333333,1.27333333333333,"WI_black 2023",49,83,2,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,40,30,1,1,479,6.17170059741091,99.223,-Inf,95.0878893548017,6.36586632747621,34.8304302333458,3.45475036992081,36.5766666666666,-Inf
